Project,planning_area,Postal District,Date of Sale,Address,Street,Bedrooms,Unit Price ($psf),Price ($),Type,Tenure,Sale Type,Area (sqft),Area (sqm),Type of Area,Purchaser Address,Source,source_quality,source_url,source_slug
Lentor Hills Residences,ANG MO KIO,26,19 May 2024,35 Lentor Hills Road #17-XX,35 Lentor Hills Road,3,2154,2087000,Apartment,99 yrs from 25/04/2022,New Sale,969,90.023,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,18 May 2024,35 Lentor Hills Road #16-XX,35 Lentor Hills Road,3,2145,2078000,Apartment,99 yrs from 25/04/2022,New Sale,969,90.023,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,18 May 2024,35 Lentor Hills Road #13-XX,35 Lentor Hills Road,3,2117,2051000,Apartment,99 yrs from 25/04/2022,New Sale,969,90.023,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,17 May 2024,35 Lentor Hills Road #10-XX,35 Lentor Hills Road,3,2140,2350000,Apartment,99 yrs from 25/04/2022,New Sale,1098,102.008,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,14 May 2024,37 Lentor Hills Road #04-XX,37 Lentor Hills Road,4,2053,2785000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,12 May 2024,33 Lentor Hills Road #07-XX,33 Lentor Hills Road,4,2077,2794000,Apartment,99 yrs from 25/04/2022,New Sale,1346,125.047,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,6 May 2024,33 Lentor Hills Road #03-XX,33 Lentor Hills Road,4,2046,2753000,Apartment,99 yrs from 25/04/2022,New Sale,1346,125.047,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,1 May 2024,35 Lentor Hills Road #01-XX,35 Lentor Hills Road,3,2006,1965000,Apartment,99 yrs from 25/04/2022,New Sale,980,91.045,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,30 Apr 2024,35 Lentor Hills Road #02-XX,35 Lentor Hills Road,3,1999,1958000,Apartment,99 yrs from 25/04/2022,New Sale,980,91.045,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,29 Apr 2024,35 Lentor Hills Road #15-XX,35 Lentor Hills Road,3,2179,2392000,Apartment,99 yrs from 25/04/2022,New Sale,1098,102.008,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,27 Apr 2024,39 Lentor Hills Road #02-XX,39 Lentor Hills Road,4,1922,2690000,Apartment,99 yrs from 25/04/2022,New Sale,1399,129.971,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,27 Apr 2024,35 Lentor Hills Road #04-XX,35 Lentor Hills Road,3,2015,1974000,Apartment,99 yrs from 25/04/2022,New Sale,980,91.045,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,20 Apr 2024,33 Lentor Hills Road #17-XX,33 Lentor Hills Road,3,2214,2121000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,20 Apr 2024,37 Lentor Hills Road #06-XX,37 Lentor Hills Road,4,2068,2805000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,14 Apr 2024,33 Lentor Hills Road #14-XX,33 Lentor Hills Road,3,2108,2383000,Apartment,99 yrs from 25/04/2022,New Sale,1130,104.98,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,12 Apr 2024,33 Lentor Hills Road #13-XX,33 Lentor Hills Road,3,2100,2373000,Apartment,99 yrs from 25/04/2022,New Sale,1130,104.98,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,11 Apr 2024,33 Lentor Hills Road #15-XX,33 Lentor Hills Road,3,2117,2393000,Apartment,99 yrs from 25/04/2022,New Sale,1130,104.98,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,10 Apr 2024,33 Lentor Hills Road #04-XX,33 Lentor Hills Road,4,2054,2764000,Apartment,99 yrs from 25/04/2022,New Sale,1346,125.047,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,9 Apr 2024,33 Lentor Hills Road #16-XX,33 Lentor Hills Road,4,2160,2929000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,9 Apr 2024,33 Lentor Hills Road #11-XX,33 Lentor Hills Road,4,2123,2879000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Apr 2024,37 Lentor Hills Road #05-XX,37 Lentor Hills Road,4,2061,2795000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,7 Apr 2024,35 Lentor Hills Road #09-XX,35 Lentor Hills Road,3,2123,2331000,Apartment,99 yrs from 25/04/2022,New Sale,1098,102.008,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,5 Apr 2024,37 Lentor Hills Road #14-XX,37 Lentor Hills Road,1,2350,1366000,Apartment,99 yrs from 25/04/2022,New Sale,581,53.977,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,3 Apr 2024,35 Lentor Hills Road #20-XX,35 Lentor Hills Road,2,2391,1647000,Apartment,99 yrs from 25/04/2022,New Sale,689,64.01,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,31 Mar 2024,35 Lentor Hills Road #19-XX,35 Lentor Hills Road,2,2379,1639000,Apartment,99 yrs from 25/04/2022,New Sale,689,64.01,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,29 Mar 2024,37 Lentor Hills Road #17-XX,37 Lentor Hills Road,4,2166,2938000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,29 Mar 2024,39 Lentor Hills Road #02-XX,39 Lentor Hills Road,4,1922,2690000,Apartment,99 yrs from 25/04/2022,New Sale,1399,129.971,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,24 Mar 2024,33 Lentor Hills Road #10-XX,33 Lentor Hills Road,4,2115,2869000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,24 Mar 2024,35 Lentor Hills Road #15-XX,35 Lentor Hills Road,3,2136,2069000,Apartment,99 yrs from 25/04/2022,New Sale,969,90.023,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,24 Mar 2024,37 Lentor Hills Road #08-XX,37 Lentor Hills Road,4,2083,2825000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,23 Mar 2024,37 Lentor Hills Road #05-XX,37 Lentor Hills Road,4,2061,2795000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,17 Mar 2024,33 Lentor Hills Road #16-XX,33 Lentor Hills Road,3,2205,2112000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,16 Mar 2024,33 Lentor Hills Road #14-XX,33 Lentor Hills Road,3,2186,2094000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,15 Mar 2024,33 Lentor Hills Road #02-XX,33 Lentor Hills Road,3,1988,2225000,Apartment,99 yrs from 25/04/2022,New Sale,1119,103.959,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,12 Mar 2024,37 Lentor Hills Road #10-XX,37 Lentor Hills Road,4,2114,2867000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,10 Mar 2024,33 Lentor Hills Road #16-XX,33 Lentor Hills Road,3,2126,2403000,Apartment,99 yrs from 25/04/2022,New Sale,1130,104.98,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,9 Mar 2024,35 Lentor Hills Road #13-XX,35 Lentor Hills Road,3,2160,2372000,Apartment,99 yrs from 25/04/2022,New Sale,1098,102.008,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Mar 2024,37 Lentor Hills Road #07-XX,37 Lentor Hills Road,4,2076,2815000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Mar 2024,37 Lentor Hills Road #13-XX,37 Lentor Hills Road,4,2136,2897000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,7 Mar 2024,33 Lentor Hills Road #09-XX,33 Lentor Hills Road,4,2108,2859000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,6 Mar 2024,35 Lentor Hills Road #17-XX,35 Lentor Hills Road,2,2354,1622000,Apartment,99 yrs from 25/04/2022,New Sale,689,64.01,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,6 Mar 2024,35 Lentor Hills Road #12-XX,35 Lentor Hills Road,3,2107,2041000,Apartment,99 yrs from 25/04/2022,New Sale,969,90.023,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,4 Mar 2024,39 Lentor Hills Road #03-XX,39 Lentor Hills Road,4,1930,2700000,Apartment,99 yrs from 25/04/2022,New Sale,1399,129.971,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,4 Mar 2024,33 Lentor Hills Road #05-XX,33 Lentor Hills Road,4,2062,2774000,Apartment,99 yrs from 25/04/2022,New Sale,1346,125.047,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,4 Mar 2024,33 Lentor Hills Road #15-XX,33 Lentor Hills Road,3,2195,2103000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,3 Mar 2024,35 Lentor Hills Road #07-XX,35 Lentor Hills Road,3,2040,1998000,Apartment,99 yrs from 25/04/2022,New Sale,980,91.045,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,3 Mar 2024,31 Lentor Hills Road #03-XX,31 Lentor Hills Road,4,2046,2753000,Apartment,99 yrs from 25/04/2022,New Sale,1346,125.047,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,3 Mar 2024,33 Lentor Hills Road #13-XX,33 Lentor Hills Road,3,2176,2085000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,3 Mar 2024,35 Lentor Hills Road #11-XX,35 Lentor Hills Road,3,2142,2352000,Apartment,99 yrs from 25/04/2022,New Sale,1098,102.008,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,2 Mar 2024,35 Lentor Hills Road #06-XX,35 Lentor Hills Road,3,2032,1990000,Apartment,99 yrs from 25/04/2022,New Sale,980,91.045,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,2 Mar 2024,33 Lentor Hills Road #06-XX,33 Lentor Hills Road,4,2069,2784000,Apartment,99 yrs from 25/04/2022,New Sale,1346,125.047,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,26 Feb 2024,39 Lentor Hills Road #03-XX,39 Lentor Hills Road,4,2068,2894000,Apartment,99 yrs from 25/04/2022,New Sale,1399,129.971,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,25 Feb 2024,35 Lentor Hills Road #07-XX,35 Lentor Hills Road,3,2088,2292000,Apartment,99 yrs from 25/04/2022,New Sale,1098,102.008,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,24 Feb 2024,35 Lentor Hills Road #21-XX,35 Lentor Hills Road,2,2424,1670000,Apartment,99 yrs from 25/04/2022,New Sale,689,64.01,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,21 Feb 2024,39 Lentor Hills Road #07-XX,39 Lentor Hills Road,3,2109,2747000,Apartment,99 yrs from 25/04/2022,New Sale,1302,120.96,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,18 Feb 2024,31 Lentor Hills Road #01-XX,31 Lentor Hills Road,4,1929,2596000,Apartment,99 yrs from 25/04/2022,New Sale,1346,125.047,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,5 Feb 2024,35 Lentor Hills Road #10-XX,35 Lentor Hills Road,3,2132,2341000,Apartment,99 yrs from 25/04/2022,New Sale,1098,102.008,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,4 Feb 2024,33 Lentor Hills Road #17-XX,33 Lentor Hills Road,2,2349,1669000,Apartment,99 yrs from 25/04/2022,New Sale,710,65.961,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,1 Feb 2024,31 Lentor Hills Road #04-XX,31 Lentor Hills Road,4,2054,2764000,Apartment,99 yrs from 25/04/2022,New Sale,1346,125.047,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,31 Jan 2024,37 Lentor Hills Road #01-XX,37 Lentor Hills Road,4,2046,2775000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,25 Jan 2024,33 Lentor Hills Road #12-XX,33 Lentor Hills Road,4,2130,2889000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,23 Jan 2024,35 Lentor Hills Road #03-XX,35 Lentor Hills Road,3,2007,1966000,Apartment,99 yrs from 25/04/2022,New Sale,980,91.045,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,21 Jan 2024,39 Lentor Hills Road #03-XX,39 Lentor Hills Road,4,1930,2700000,Apartment,99 yrs from 25/04/2022,New Sale,1399,129.971,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,21 Jan 2024,35 Lentor Hills Road #06-XX,35 Lentor Hills Road,3,2079,2283000,Apartment,99 yrs from 25/04/2022,New Sale,1098,102.008,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,21 Jan 2024,33 Lentor Hills Road #17-XX,33 Lentor Hills Road,3,2135,2413000,Apartment,99 yrs from 25/04/2022,New Sale,1130,104.98,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,18 Jan 2024,35 Lentor Hills Road #18-XX,35 Lentor Hills Road,2,2277,1642000,Apartment,99 yrs from 25/04/2022,New Sale,721,66.983,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,17 Jan 2024,35 Lentor Hills Road #19-XX,35 Lentor Hills Road,2,2288,1650000,Apartment,99 yrs from 25/04/2022,New Sale,721,66.983,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,17 Jan 2024,35 Lentor Hills Road #14-XX,35 Lentor Hills Road,3,2147,2057000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,16 Jan 2024,31 Lentor Hills Road #02-XX,31 Lentor Hills Road,4,1923,2587000,Apartment,99 yrs from 25/04/2022,New Sale,1346,125.047,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
