lat,lon,name,stop_code,route_count
1.34741,103.7712,Bt Regency,43011,8
1.3482,103.77108,Springdale Condo,43019,8
1.35132,103.7698,Aft Old Jurong Rd,43021,8
1.35219,103.77001,Opp The Hillside,43029,8
1.35583,103.76845,Hume Stn Exit 1,43041,8
1.3557,103.76885,Opp Hume Stn Exit 1,43049,7
1.3591,103.76705,Opp The Rail Mall,43051,8
1.35941,103.76744,The Rail Mall,43059,7
1.36301,103.76739,Hillview Stn Exit B,43061,10
1.36297,103.76769,Hillview Stn Exit A,43069,8
1.36511,103.76698,Opp Dairy Farm Rd,43071,10
1.36625,103.76635,Opp St. Joseph's Ch (Bt Timah),43081,10
1.36706,103.76609,St. Joseph's Ch (Bt Timah),43089,10
1.36863,103.76474,Opp Cashew Stn,43091,8
1.36872,103.76499,Assumption Eng Sch,43099,10
1.37044,103.76391,Cashew Stn,43109,8
1.3723,103.76298,Min of Defence,43111,9
1.37338,103.76301,Bef Hazel Pk Terr,43119,9
1.37119,103.76669,Aft Cashew Terr,43121,2
1.37163,103.7676,Cashew Pk Condo,43129,2
1.37332,103.77006,Bt Panjang Pr Sch,43131,2
1.37323,103.77029,Opp Bt Panjang Pr Sch,43139,2
1.34422,103.75586,Opp Blk 291A,43141,2
1.34399,103.7561,Blk 291A,43149,2
1.36321,103.76471,Opp Glendale Pk Condo,43151,1
1.3648,103.7652,Bef Glendale Pk Condo,43159,1
1.34883,103.75766,Blk 272,43161,4
1.34931,103.7579,Blk 254,43169,5
1.3486,103.7546,Blk 229,43171,13
1.34897,103.7543,Blk 231,43179,14
1.34649,103.75682,Keming Pr Sch,43181,14
1.34699,103.75682,Blk 283,43189,15
1.34638,103.75922,Blk 288C,43191,8
1.34663,103.7592,Ch of St. Mary,43199,8
1.34694,103.76465,Park Natura,43201,9
1.34698,103.76384,Autobacs,43209,9
1.34087,103.75508,SBST Bt Batok Depot,43211,1
1.34137,103.75447,Opp SBST Bt Batok Depot,43219,2
1.34886,103.76067,Blk 267,43221,2
1.34905,103.76096,Opp Blk 266,43229,2
1.35394,103.76006,Opp The Petals Condo,43231,6
1.35309,103.76003,The Petals Condo,43239,6
1.35584,103.76189,Opp Hillview Apts,43241,6
1.35565,103.76205,Hillview Apts,43249,6
1.3586,103.7632,Hillbrooks,43251,5
1.35757,103.76266,Opp Hillbrooks,43259,5
1.36146,103.76437,Opp Hillview Hts,43261,6
1.36131,103.76453,Hillview Hts,43267,1
1.36037,103.76428,Hillington Green Condo,43268,7
1.36223,103.76588,Glendale Pk Condo,43271,3
1.36204,103.76591,Aft Hillview Stn,43279,5
1.35737,103.76144,Mont Botanik Residence,43289,1
1.35796,103.76138,Aft Jln Remaja,43291,1
1.359,103.76206,Opp Hillbrooks,43301,1
1.35871,103.76199,Hillbrooks,43309,1
1.3398,103.75695,Midview Bldg,43311,1
1.33972,103.75741,Opp Midview Bldg,43319,2
1.34991,103.74511,Opp Blk 144,43321,7
1.34976,103.74484,Blk 146,43329,4
1.34894,103.74323,Opp Bt Batok Presby Ch,43331,2
1.34907,103.74378,Blk 148,43339,1
1.34972,103.74139,Princess E Pr Sch,43341,8
1.34989,103.74074,Opp Princess E Pr Sch,43349,7
1.34701,103.7411,Blk 168,43351,2
1.3469,103.74106,Blk 169,43359,2
1.34691,103.74343,Blk 154A,43361,2
1.34687,103.74358,Blk 183,43369,2
1.34682,103.7459,Blk 109,43371,7
1.34717,103.74519,Blk 185,43379,5
1.34697,103.74766,Blk 102,43381,4
1.3476,103.74834,Opp Blk 102,43389,6
1.34989,103.7478,Bt Batok CC,43391,2
1.35067,103.74809,Opp Blk 120,43399,3
1.35226,103.74682,Bt Batok Polyclinic,43401,12
1.35236,103.74624,Opp Blk 127,43409,9
1.35177,103.7502,Opp Blk 628,43411,13
1.35162,103.74993,Aft Bt Batok Stn/Blk 628,43419,15
1.35109,103.75362,Blk 503,43421,5
1.35109,103.75389,Blk 240,43429,6
1.35138,103.75644,Opp Blk 242,43431,3
1.35118,103.75623,Blk 242,43439,3
1.35173,103.75897,Opp Blk 258,43441,3
1.3515,103.75905,Blk 258,43449,3
1.34853,103.73858,Aft Bt Batok West Ave 3,43452,1
1.3479,103.7385,Bef PIE,43453,11
1.34809,103.73807,Aft PIE,43459,13
1.35505,103.74749,Aft Bt Batok West Ave 5,43461,5
1.35547,103.74731,Bef Bt Batok West Ave 5,43469,4
1.35797,103.74731,Blk 306,43471,6
1.35765,103.74724,Opp Blk 305,43479,4
1.35993,103.74638,Blk 315,43481,6
1.35979,103.74635,Opp Blk 315,43489,4
1.36395,103.74715,Blk 331,43491,6
1.3626,103.74687,Blk 419,43499,4
1.34376,103.75424,Opp Blk 291E,43501,1
1.34359,103.75436,Blk 291E,43509,2
1.34497,103.7485,Bt Batok Swim Cplx,43511,4
1.34527,103.74836,Opp Bt Batok Swim Cplx,43519,6
1.36756,103.75016,Bt Batok Driving Ctr,43521,4
1.3677,103.75024,Opp Bt Batok Driving Ctr,43529,4
1.35155,103.74378,Blk 140,43531,6
1.35142,103.74337,Opp Blk 140,43539,6
1.35288,103.755,Blk 510,43541,2
1.35278,103.7553,Regent Hts,43549,3
1.35979,103.74092,Opp Blk 435A,43551,1
1.35926,103.74139,Bef Blk 435A,43559,1
1.35745,103.75287,Opp Bt Gombak Stadium,43561,2
1.35741,103.75311,Bt Gombak Stadium,43569,3
1.35921,103.7515,Opp Bt Gombak Stn,43571,3
1.35912,103.75167,Bt Gombak Stn,43579,3
1.36252,103.75138,Blk 347,43581,3
1.36227,103.75153,Opp Blk 347,43589,2
1.34476,103.75212,Opp Bt View Sec Sch,43591,3
1.34513,103.7519,Bt View Sec Sch,43599,4
1.3566,103.74961,Opp Blk 532,43601,3
1.35666,103.75002,Blk 531,43609,2
1.34408,103.75829,Blk 290H,43611,6
1.34406,103.75861,Blk 289E,43619,7
1.34169,103.75908,Opp Parkview Apts,43621,5
1.34241,103.75916,St. Andrew's Mission Sch,43629,6
1.34786,103.76858,PPIS Bt Batok,43631,2
1.3481,103.76845,Opp PPIS Bt Batok,43639,2
1.3653,103.75026,Opp HomeTeamNS,43641,6
1.36546,103.7506,HomeTeamNS,43649,3
1.36377,103.74934,St. Anthony's Pr Sch,43659,1
1.36549,103.74615,Blk 406,43669,1
1.3646,103.74346,Opp Dunearn Sec Sch,43671,5
1.36507,103.74422,Blk 402,43679,4
1.36179,103.74358,Bt Batok Hme for the Aged,43681,1
1.3449,103.74606,Blk 190,43691,5
1.34475,103.74628,Blk 298,43699,7
1.34847,103.75202,Blk 225,43701,3
1.34869,103.75207,Blk 644,43709,2
1.36904,103.76123,MINDEF Pick-Up/Drop-Off,43719,1
1.37076,103.76265,MINDEF Pass Office,43721,1
1.3463,103.75422,Opp Blk 217,43731,1
1.34646,103.75455,Blk 217,43739,2
1.3465,103.75186,Bt View Sec Sch,43741,1
1.34661,103.75164,Opp Bt View Sec Sch,43749,2
1.35611,103.73656,Opp Blk 443D,43751,12
1.35597,103.7369,Blk 443D,43759,5
1.35079,103.73766,Opp Dulwich Coll,43761,9
1.35174,103.73768,Dulwich Coll/Blk 445,43769,9
1.36201,103.74136,Opp Blk 433B,43771,5
1.36151,103.7414,Blk 433C,43779,4
1.35911,103.73895,Opp Blk 437A,43781,7
1.35916,103.7395,Blk 436A,43789,6
1.36029,103.74322,Blk 432A,43799,1
1.35521,103.75173,Ren Ci @ Bt Batok St 52,43801,2
1.35437,103.75187,Blk 514,43809,3
1.35839,103.7649,Bef Summerhill,43811,3
1.35816,103.7651,Hillview Green,43819,1
1.35675,103.7676,Bef Hume Stn Exit 2,43821,3
1.35686,103.76737,Aft Hume Stn Exit 2,43829,1
1.36513,103.74789,Blk 334,43831,6
1.36527,103.74825,Opp Blk 336,43839,3
1.36195,103.74752,Blk 324,43841,1
1.3637,103.76923,Aft Dairy Farm Cres,43891,1
1.36354,103.769,Bef Dairy Farm Cres,43899,1
1.36484,103.77299,Aft Dairy Farm Hts,43961,1
1.36463,103.77259,Bef Dairy Farm Hts,43969,1
1.38621,103.7565,Opp Blk 635A,43991,10
1.38587,103.74579,Choa Chu Kang Int,44009,20
1.37449,103.76257,Opp The Linear,44011,9
1.37651,103.76253,The Linear,44019,9
1.37821,103.76172,Bt Panjang Stn Exit B,44021,9
1.37863,103.7622,Bt Panjang Stn Exit A/LRT,44029,13
1.37786,103.76232,Aft Bt Panjang Stn,44031,3
1.38095,103.76037,Junction 10,44041,9
1.38104,103.76086,Opp Junction 10,44049,9
1.38441,103.75802,Opp Blk 632 CP,44051,10
1.3845,103.75818,Blk 632 CP,44059,11
1.38792,103.75539,Bef Yew Tee Flyover,44061,9
1.38592,103.75718,Aft KJE Slip Rd,44069,11
1.37678,103.73622,Blk 464,44071,4
1.37658,103.73635,Opp Blk 464,44079,7
1.3768,103.74073,Blk 296A,44081,3
1.37648,103.74095,Opp Blk 296A,44089,4
1.37647,103.74422,Choa Chu Kang Mkt,44091,7
1.37632,103.74463,Opp Choa Chu Kang Mkt,44099,7
1.37716,103.74683,Aft Hong San Terr,44101,1
1.37718,103.74762,Opp Hong San Terr,44109,1
1.38094,103.74975,Opp Blk 203,44111,8
1.38048,103.74931,Blk 204,44119,7
1.3777,103.75094,Blk 113,44121,6
1.37742,103.75093,Sol Acres Condo,44129,8
1.3771,103.75532,Blk 26,44131,12
1.37681,103.75537,Opp Blk 26,44139,10
1.37836,103.75774,Phoenix Stn,44141,13
1.37798,103.75777,Opp Phoenix Stn,44149,13
1.37392,103.75223,Opp Bt Batok Fire Stn,44151,7
1.37401,103.75259,Bt Batok Fire Stn,44159,6
1.37071,103.74995,Aft Bt Batok West Ave 5,44161,7
1.37047,103.75017,Bef Bt Batok West Ave 5,44169,6
1.36801,103.74705,Bef Bt Batok West Ave 5,44171,4
1.36783,103.74736,Aft Bt Batok West Ave 5,44179,3
1.37445,103.74287,Blk 802B,44181,4
1.37432,103.74287,Blk 803,44189,4
1.37879,103.76703,Opp Blk 171,44191,1
1.37888,103.76672,Blk 171,44199,1
1.37732,103.76727,Aft Petir Stn,44201,6
1.3772,103.76698,Opp Petir Stn,44209,6
1.3761,103.76922,Blk 127,44211,6
1.37578,103.76935,Bet Blks 139/140,44219,6
1.3763,103.77099,Opp Pending Stn,44221,9
1.37656,103.77146,Bef Pending Stn,44229,11
1.37917,103.76933,Zhenghua Pr Sch,44231,6
1.37846,103.76983,Opp Zhenghua Pr Sch,44239,4
1.38117,103.76586,Opp Lompang Rd,44241,7
1.3805,103.76649,Blk 174,44249,5
1.3803,103.76232,Bt Panjang Stn/Blk 604,44251,14
1.3803,103.76297,Blk 183,44259,18
1.37608,103.77428,Blk 270,44261,10
1.37578,103.77423,Blk 223,44269,9
1.37867,103.75615,Bet Blks 13/14,44271,7
1.37911,103.75635,Blk 157,44279,6
1.38105,103.75423,Blk 8,44281,7
1.3814,103.7538,Blk 6,44289,6
1.38152,103.7514,Opp CCK Polyclinic,44291,9
1.38177,103.75131,CCK Polyclinic,44299,8
1.37747,103.77388,Opp Blk 271,44301,2
1.3793,103.77435,Opp Blk 253,44311,2
1.37987,103.77232,Opp Bangkit Stn,44321,5
1.38022,103.77258,Bangkit Stn,44329,6
1.38022,103.77085,Blk 239,44331,4
1.38085,103.77115,Blk 442D,44339,5
1.38117,103.76918,Blk 401A CP,44341,4
1.38133,103.76933,Bet Blks 443A/443B,44349,5
1.36823,103.77559,Aft Chestnut Ave,44351,4
1.36773,103.77531,Bef Chestnut Ave,44359,3
1.36638,103.77555,Opp Dairy Farm Mall,44361,4
1.36578,103.77538,Dairy Farm Mall,44369,3
1.37402,103.77264,Blk 219,44371,4
1.37355,103.77294,Opp Blk 219,44379,3
1.37242,103.77441,Blk 202,44381,4
1.37154,103.77462,Opp Blk 201,44389,3
1.38289,103.74831,Aft Blk 202,44391,6
1.38306,103.74851,Opp Blk 210,44399,7
1.37853,103.75323,Blk 108,44411,2
1.37821,103.75508,Blk 25,44421,2
1.37984,103.7543,Blk 9,44439,2
1.37924,103.74754,Blk 239,44441,7
1.37889,103.74763,Palm Gdns,44449,6
1.38077,103.74424,Bef South View Stn,44451,8
1.38029,103.74455,Opp South View Stn,44459,8
1.38257,103.743,Blk 352,44461,14
1.38244,103.74275,Blk 414,44469,10
1.38047,103.74802,Blk 234,44471,2
1.38048,103.74828,Blk 206,44479,2
1.38184,103.74496,Blk 223,44481,2
1.38183,103.74531,Blk 220,44489,2
1.38353,103.74185,Bet Blks 416/417,44491,4
1.38321,103.74097,Blk 429A CP,44499,3
1.38087,103.7388,Blk 426,44501,4
1.38081,103.73845,Blk 442,44509,3
1.37948,103.74056,Blk 289,44511,5
1.38002,103.741,Blk 408,44519,1
1.38085,103.74261,Blk 280,44521,5
1.38073,103.74205,Blk 410,44529,1
1.38425,103.74454,Opp Choa Chu Kang Stn,44531,9
1.38463,103.74502,Lot 1/Choa Chu Kang Stn,44539,11
1.38764,103.74594,Northvale Condo,44541,5
1.38749,103.74619,Opp Northvale Condo,44549,4
1.37602,103.73843,Opp Blk 486,44551,5
1.37621,103.73789,Blk 483,44559,2
1.37799,103.7412,Opp Blk 295,44561,1
1.37812,103.74122,Blk 295,44569,2
1.37836,103.74317,Blk 297D,44571,1
1.37851,103.74345,Aft Blk 272,44579,2
1.37532,103.74031,Blk 489A,44581,5
1.37513,103.74018,Opp Blk 489A,44589,2
1.37543,103.74197,Blk 490B,44591,5
1.37551,103.74219,Bet Blks 801B/801C,44599,3
1.38213,103.76845,Blk 413,44601,1
1.38201,103.76817,Blk 408,44609,1
1.38712,103.76758,Blk 516,44611,4
1.38695,103.76764,Blk 506,44619,3
1.37923,103.7371,Opp Concord Pr Sch,44621,4
1.37851,103.73645,Blk 457,44629,3
1.37962,103.76391,Opp Bt Panjang Plaza,44631,2
1.38007,103.76396,Bt Panjang Plaza,44639,5
1.38178,103.76286,Blk 602,44641,7
1.38207,103.76296,Blk 541A CP,44649,7
1.38533,103.7629,Blk 617,44651,1
1.38497,103.76292,Blk 537A CP,44659,1
1.38448,103.765,Blk 532,44661,5
1.38429,103.7649,Opp Blk 532,44669,4
1.38378,103.76603,Bet Blks 502/503,44671,1
1.38353,103.766,Opp Blk 502,44679,1
1.37811,103.7385,Sunshine Pl,44689,9
1.38826,103.77146,Blk 485,44691,5
1.38805,103.77154,Blk 457,44699,4
1.38927,103.7688,Blk 548B,44701,5
1.38854,103.76843,Blk 547C,44709,4
1.38679,103.76492,Opp Jelapang Stn,44721,4
1.37888,103.76433,Opp Blk 180,44731,5
1.37877,103.7646,Blk 180,44739,5
1.38459,103.7708,Fajar Stn,44771,4
1.38422,103.77021,Opp Fajar Stn,44779,3
1.38372,103.76069,West View Pr Sch,44791,6
1.38339,103.76096,Blk 610,44799,6
1.38504,103.75908,Opp Blk 628,44801,5
1.385,103.75978,Blk 628,44809,4
1.38715,103.76021,Senja FC,44811,4
1.38719,103.75984,Opp West Spring Sec Sch,44819,4
1.38638,103.76338,Blk 651,44821,1
1.38671,103.76306,Opp Blk 650,44829,4
1.38789,103.76579,Blk 519,44831,1
1.38855,103.7662,West Spring Pr Sch,44839,1
1.37764,103.76322,Opp Bt Panjang Stn,44859,1
1.38669,103.75877,Blk 636A,44861,5
1.38659,103.75886,Bef Blk 629A CP,44869,4
1.37415,103.7468,Blk 810 CP,44871,3
1.37432,103.74701,Opp Blk 810 CP,44879,4
1.37573,103.74842,Blk 816B,44881,2
1.3756,103.7484,Opp Blk 816A,44889,3
1.37409,103.7493,APSN,44891,3
1.37432,103.7495,Opp APSN,44899,4
1.37999,103.76226,Blk 184,44909,3
1.38485,103.77286,Blk 450,44911,1
1.38549,103.77279,Opp Blk 451,44919,1
1.38227,103.77284,Opp Greenridge Sec Sch,44921,1
1.3827,103.77309,Greenridge Sec Sch,44929,1
1.3877,103.76336,Blk 643 CP,44931,4
1.3882,103.74428,Opp Blk 502,44941,1
1.38843,103.7429,Aft Blk 503,44949,2
1.38831,103.76139,Blk 638A,44951,1
1.38861,103.76243,Blk 643A,44959,1
1.38215,103.75449,Aft Teck Whye Walk,44969,1
1.39082,103.75607,Gali Batu Ter,44989,2
1.39124,103.75451,Bef Yew Tee Flyover,44999,9
1.37813,103.76329,Bt Panjang Int,45009,16
1.39022,103.75456,Aft Yew Tee Flyover,45011,9
1.3883,103.75554,Aft Yew Tee Flyover,45019,9
1.39386,103.75384,Heavy Veh Pk,45021,9
1.39304,103.75415,Opp Heavy Veh Pk,45029,9
1.39623,103.75422,Yew Tee Ind Est,45031,8
1.39586,103.75428,Opp Yew Tee Ind Est,45039,8
1.40063,103.75556,Thong Huat Bros Pte Ltd,45041,7
1.39774,103.75499,Opp Yew Tee Ind Est Blk 1,45049,8
1.40339,103.75601,Da Di Glass,45051,7
1.40341,103.75621,Opp Da Di Glass,45059,7
1.40718,103.75606,Opp Mandai Est,45061,7
1.40694,103.75627,Aft Mandai Est,45069,7
1.40955,103.75568,Bef Mandai Rd,45071,7
1.40959,103.75588,Aft Mandai Rd,45079,7
1.41422,103.75523,Opp Jln Bumbong,45091,6
1.41342,103.75591,Aft Jln Bumbong,45099,6
1.41863,103.75457,Aft LP 234,45101,6
1.41786,103.75478,Bef Jln Bumbong,45109,6
1.4217,103.75566,Opp Kranji War Memorial,45111,6
1.42181,103.75598,Kranji War Memorial,45119,6
1.42403,103.75863,Opp KF1 Karting Circuit,45121,8
1.42383,103.75863,KF1 Karting Circuit,45129,9
1.42514,103.76104,Opp Kranji Stn,45131,9
1.42526,103.76178,Kranji Stn,45139,11
1.42484,103.75684,Aft W'lands Rd,45141,3
1.42515,103.75695,Bef W'lands Rd,45149,2
1.40087,103.75429,Opp Multistates Trading,45151,1
1.40081,103.7541,Multistates Trading,45159,1
1.40274,103.75467,Eurokars Ctr,45161,1
1.40316,103.7546,Opp Eurokars Ctr,45169,1
1.40601,103.75536,Sri Arasakesari Sivan Tp,45171,1
1.40606,103.7552,Sri Arasakesari Sivan Tp,45179,1
1.41163,103.76127,Bef Mandai Quarry Rd,45181,1
1.41134,103.76099,Aft Mandai Quarry Rd,45189,1
1.41065,103.76348,Opp Home Team Tactical Ctr,45191,1
1.41035,103.76322,Home Team Tactical Ctr,45199,1
1.41047,103.76582,Opp Mandai Hill Camp,45201,1
1.41,103.76653,Aft Mandai Hill Camp,45209,1
1.41032,103.76979,Bef BKE,45211,1
1.41185,103.75786,Aft W'lands Rd,45221,1
1.41158,103.75795,Bef W'lands Rd,45229,1
1.38458,103.74231,Blk 432,45231,1
1.38511,103.74243,Bet Blks 306/307,45239,1
1.38849,103.7405,Opp Blk 511A,45241,1
1.38857,103.74086,Blk 511A,45249,1
1.39133,103.74007,Opp Kranji Sec Sch,45251,1
1.3917,103.74054,Blk 523,45259,1
1.39432,103.74356,Blk 551,45261,2
1.39436,103.74373,Blk 544,45269,2
1.3957,103.74526,Blk 560,45271,2
1.39566,103.74541,Blk 563,45279,2
1.39092,103.74508,Opp Blk 704,45291,3
1.39144,103.74517,Blk 702,45299,3
1.39185,103.74664,Blk 708,45301,3
1.392,103.74665,Blk 754,45309,3
1.39313,103.74209,Blk 547,45311,1
1.39293,103.74211,Blk 530,45319,1
1.39735,103.74767,Yew Tee Stn,45321,6
1.39746,103.74787,Opp Yew Tee Stn,45329,4
1.39898,103.74604,Blk 625,45339,2
1.39731,103.74555,Opp Blk 604A,45349,2
1.39635,103.74948,Blk 634,45351,2
1.39619,103.74945,Blk 790,45359,2
1.3924,103.75002,Opp Blk 765,45361,3
1.39259,103.75003,Blk 765,45369,3
1.39534,103.75194,Opp Yew Mei Green Condo,45371,2
1.39469,103.75187,Yew Mei Green Condo,45379,2
1.40064,103.74738,Blk 619,45389,4
1.39984,103.74991,Regent Gr Condo,45399,4
1.4028,103.74594,Blk 681,45401,4
1.40351,103.74767,Opp Blk 670,45411,4
1.40275,103.75051,Blk 689A,45421,4
1.40127,103.75116,Blk 691A,45439,4
1.43189,103.74745,Opp Eng Hua Furniture Mfg Pte Ltd,45441,1
1.43188,103.74761,Eng Hua Furniture Mfg Pte Ltd,45449,1
1.37792,103.73971,Blk 293,45451,4
1.39268,103.74331,Blk 540,45461,1
1.39231,103.74449,Blk 537,45469,1
1.39379,103.752,Bef Choa Chu Kang Lk,45489,1
1.39414,103.75296,Bef Choa Chu Kang Nth 5,45491,1
1.43098,103.78006,Blk 325,45581,1
1.4308,103.78033,Opp Blk 325,45589,1
1.42922,103.77489,Fuchun CC,45591,1
1.42915,103.77453,Opp Fuchun CC,45599,1
1.43685,103.78574,Woodlands Int,46008,9
1.43695,103.78594,Woodlands Int,46009,38
1.43852,103.77429,Blk 188A,46011,3
1.43867,103.77413,Aft W'lands Ctr Rd,46019,3
1.4292,103.76175,Bef W'lands Ind Pk D St 2,46021,2
1.42861,103.76227,Aft W'lands Ind Pk D St 2,46029,5
1.43356,103.76192,Kranji Lodge 1,46031,2
1.43309,103.762,Opp Kranji Lodge 1,46039,5
1.43664,103.76406,Opp GLOBALFOUNDRIES,46041,2
1.43709,103.76476,GLOBALFOUNDRIES,46049,5
1.43897,103.76641,Bef BKE,46051,2
1.43875,103.76656,GLOBALFOUNDRIES/Aft BKE,46059,5
1.44289,103.76934,W'lands Train Checkpt,46069,11
1.43865,103.7768,Blk 137,46071,3
1.43887,103.77692,Opp Blk 137,46079,3
1.44181,103.77109,Blk 25,46088,10
1.43961,103.77011,Bef BKE,46091,3
1.44461,103.76775,W'lands Checkpt,46101,4
1.44694,103.76925,W'lands Checkpt,46109,4
1.44132,103.77372,Blk 23,46111,5
1.44102,103.77252,Marsiling CC,46119,4
1.44388,103.77644,Opp Marsiling Lane Mkt/FC,46121,3
1.44379,103.77675,Marsiling Lane Mkt/FC,46129,1
1.44627,103.77704,Aft Marsiling Lane,46131,3
1.44618,103.77726,Aft Riverside Rd,46139,1
1.44365,103.7733,Blk 32,46141,3
1.44362,103.7738,Blk 203,46149,2
1.44583,103.77347,Blk 212,46151,3
1.44566,103.77344,Blk 206,46159,2
1.44536,103.77556,GES S'pore,46161,3
1.44535,103.77527,Opp GES,46169,2
1.44413,103.778,Opp Blk 19,46171,3
1.44401,103.77787,Blk 18,46179,3
1.44016,103.77887,Opp Blk 12,46181,5
1.44008,103.77854,Blk 12,46189,4
1.43978,103.78054,Opp Blk 120,46191,5
1.43955,103.78066,Blk 120,46199,6
1.44071,103.7768,Blk 10,46201,1
1.44025,103.77728,Blk 2,46209,2
1.46492,103.76548,Johor Bahru Checkpt,46211,4
1.46543,103.76827,Johor Bahru Checkpt,46219,4
1.43091,103.7876,Opp Casablanca,46221,3
1.43013,103.78707,Casablanca,46229,2
1.4939,103.74403,Larkin Ter,46239,1
1.44212,103.77894,Opp Blk 15,46241,3
1.44211,103.77875,Blk 15,46249,3
1.44092,103.78909,Riverside Sec Sch,46251,1
1.44256,103.78694,Blk 808,46261,3
1.44217,103.78588,Republic Poly,46269,6
1.4404,103.78589,Opp Blk 802,46271,5
1.44022,103.7869,Blk 803,46279,4
1.43879,103.79003,Blk 825,46281,8
1.43872,103.79091,Blk 891C CP,46289,7
1.4364,103.78248,Blk 106,46291,8
1.43693,103.78275,Opp Blk 106,46299,6
1.44274,103.7828,Progen Bldg,46301,2
1.44317,103.78255,Opp Progen Bldg,46309,2
1.44234,103.78051,Blk 18,46311,2
1.44229,103.7803,Opp Blk 18,46319,2
1.43458,103.78656,W'lands Civic Ctr,46321,2
1.43445,103.78738,Opp W'lands Civic Ctr,46329,2
1.43315,103.78816,Blk 511,46331,7
1.43353,103.78798,Bef W'lands Stn Exit 7,46339,6
1.43172,103.7863,Rosewood,46341,3
1.4319,103.78622,Aft Blk 353,46349,3
1.43085,103.78374,Woodhaven,46351,3
1.43083,103.78299,Aft Blk 336,46359,3
1.42747,103.77379,Blk 425,46361,3
1.4276,103.77316,Blk 413,46369,3
1.42917,103.77253,Blk 406,46371,3
1.42912,103.77294,Blk 409,46379,3
1.42907,103.76676,Opp W'lands Ind Pk D St 1,46381,6
1.4293,103.76661,Aft W'lands Ind Pk D St 1,46389,7
1.43922,103.79299,Blk 853,46391,7
1.43896,103.79424,Aft 888 Plaza,46399,6
1.44089,103.79546,Blk 864,46401,4
1.44063,103.79571,Blk 701A CP,46409,4
1.44271,103.79442,Blk 869,46411,5
1.44356,103.7941,Evergreen Pr Sch,46419,5
1.44087,103.79354,Evergreen Sec Sch,46421,1
1.44071,103.79315,Blk 856,46429,1
1.44398,103.79226,Blk 840,46431,3
1.44414,103.79265,Blk 880,46439,4
1.44219,103.78974,Blk 816,46441,3
1.44236,103.79004,Blk 875,46449,4
1.44454,103.78921,Opp Blk 872,46451,3
1.44419,103.78941,Blk 872,46459,1
1.4466,103.7936,Opp Blk 757A CP,46461,5
1.44669,103.79492,Blk 759,46469,2
1.44797,103.79759,Opp Blk 773,46471,6
1.44797,103.79841,Blk 774,46479,3
1.44964,103.80111,Aft W'lands Ind Pk E6,46481,6
1.44952,103.80161,Aft Gambas Ave,46489,3
1.43189,103.77201,Blk 402,46491,12
1.43229,103.7722,Opp Blk 402,46499,12
1.43797,103.77119,Opp Marsiling Pk,46501,6
1.43804,103.77096,Marsiling Pk,46509,10
1.43438,103.77256,Marsiling Pr Sch,46511,7
1.43555,103.77214,Opp Blk 144,46519,9
1.43238,103.77429,Marsiling Stn,46521,15
1.43208,103.7746,Opp Marsiling Stn,46529,17
1.4324,103.77751,Blk 173,46531,14
1.4321,103.77822,Blk 320,46539,17
1.43328,103.78084,Marsiling Mall,46541,14
1.4332,103.78126,Blk 347,46549,17
1.43518,103.78174,Blk 101,46551,2
1.43524,103.7815,Opp Blk 101,46559,4
1.43472,103.77724,Blk 183C,46561,2
1.43478,103.77749,Blk 178,46569,4
1.43475,103.77585,Blk 182,46571,2
1.43489,103.77552,Blk 154,46579,5
1.43644,103.7738,Blk 189B,46581,2
1.43632,103.77411,Blk 146,46589,5
1.43069,103.77323,Blk 303,46591,4
1.42923,103.77761,W'lands Ring Sec Sch,46611,4
1.42907,103.77775,Opp W'lands Ring Sec Sch,46619,4
1.42956,103.78065,Blk 335,46621,4
1.42946,103.78082,The Woodgrove,46629,4
1.43689,103.78915,W'lands Stn Exit 5,46631,9
1.43702,103.78885,W'lands Stn Exit 4,46639,8
1.43538,103.79003,Blk 894C,46641,4
1.43514,103.79042,Blk 515,46649,4
1.43298,103.79455,Blk 550,46651,2
1.43269,103.79414,Opp Blk 550,46659,2
1.43759,103.79229,Opp Blk 896B,46661,2
1.43741,103.79182,W'lands Pr Sch,46669,2
1.43689,103.79462,Bef 888 Plaza,46671,2
1.43678,103.79485,Opp 888 Plaza,46679,2
1.43573,103.79578,Blk 899A,46681,2
1.43587,103.79601,Blk 609,46689,2
1.43823,103.79588,Opp 888 Plaza,46691,2
1.4377,103.79566,888 Plaza,46699,2
1.44145,103.77555,Aft Blk 1,46709,2
1.4547,103.80085,Bef W'lands Ind Pk E3,46711,3
1.45491,103.80106,Aft W'lands Ind Pk E3,46719,1
1.45249,103.80179,Bef W'lands Ind Pk E7,46721,3
1.45216,103.80223,Aft W'lands Ind Pk E7,46729,1
1.44852,103.8043,Yew Huat Scaffolding Work,46731,2
1.44847,103.804,Blk 782,46739,1
1.44633,103.80719,Seagate,46741,2
1.44599,103.80719,Opp Seagate,46749,1
1.43928,103.80123,Blk 676A,46759,3
1.43964,103.7974,Blk 706,46761,6
1.43935,103.79736,Blk 666,46769,5
1.44089,103.80019,Opp Admiralty Stn,46771,6
1.44071,103.80071,Admiralty Stn,46779,8
1.44268,103.80124,Bef Admiralty Pr Sch,46781,2
1.44351,103.80106,Opp Admiralty Pr Sch,46789,2
1.44569,103.79963,Blk 722,46791,2
1.44587,103.79971,Blk 786A CP,46799,2
1.44651,103.79757,Aft W'lands Mart,46801,1
