planning_area,transacted_price,area_sqm,property_type,tenure,project_age_years,sale_month,type_of_sale
BEDOK,2300000.0,154.0,Condominium,Freehold,33,23-Jan,Resale
BEDOK,1200000.0,109.0,Condominium,99 yrs lease commencing from 2000,23,23-Jan,Resale
BEDOK,1800000.0,141.0,Condominium,99 yrs lease commencing from 2001,22,23-Jan,Resale
BEDOK,1230000.0,92.0,Condominium,Freehold,33,23-Jan,Resale
BEDOK,1225000.0,77.0,Condominium,99 yrs lease commencing from 2011,12,23-Jan,Resale
BEDOK,2680000.0,278.0,Condominium,99 yrs lease commencing from 1994,29,23-Jan,Resale
BEDOK,1290000.0,114.0,Condominium,99 yrs lease commencing from 1996,27,23-Jan,Resale
BEDOK,1488800.0,124.0,Condominium,Freehold,33,23-Jan,Resale
BEDOK,860000.0,54.0,Condominium,99 yrs lease commencing from 2012,11,23-Jan,Resale
BEDOK,1235000.0,88.0,Apartment,99 yrs lease commencing from 2006,17,23-Jan,Resale
BEDOK,2450000.0,137.0,Condominium,99 yrs lease commencing from 1997,26,23-Jan,Resale
BEDOK,1290000.0,79.0,Condominium,Freehold,33,23-Jan,Resale
BEDOK,2400000.0,177.0,Apartment,Freehold,33,23-Jan,Resale
BEDOK,1590000.0,108.0,Condominium,99 yrs lease commencing from 2007,16,23-Jan,Resale
BEDOK,1900000.0,143.0,Condominium,99 yrs lease commencing from 2011,12,23-Jan,Resale
BEDOK,1685000.0,115.0,Condominium,99 yrs lease commencing from 1993,30,23-Jan,Resale
BEDOK,1500000.0,95.0,Condominium,99 yrs lease commencing from 2013,10,23-Jan,Resale
BEDOK,1406888.0,113.0,Condominium,99 yrs lease commencing from 1998,25,23-Jan,Resale
BEDOK,1710000.0,116.0,Condominium,99 yrs lease commencing from 2007,16,23-Jan,Resale
BEDOK,1740888.0,135.0,Condominium,99 yrs lease commencing from 1997,26,23-Jan,Resale
BEDOK,115280000.0,6363.0,Condominium,Freehold,33,23-Jan,Resale
BEDOK,2610000.0,284.0,Condominium,99 yrs lease commencing from 1994,29,23-Jan,Resale
BEDOK,815000.0,54.0,Condominium,99 yrs lease commencing from 2009,13,22-Dec,Resale
BEDOK,2188000.0,193.0,Condominium,Freehold,32,22-Dec,Resale
BEDOK,1200888.0,94.0,Condominium,99 yrs lease commencing from 1993,29,22-Dec,Resale
BEDOK,1038800.0,73.0,Condominium,99 yrs lease commencing from 2009,13,22-Dec,Resale
BEDOK,1080000.0,77.0,Condominium,99 yrs lease commencing from 2011,11,22-Dec,Resale
BEDOK,1350000.0,112.0,Condominium,99 yrs lease commencing from 1996,26,22-Dec,Resale
BEDOK,798000.0,39.0,Condominium,99 yrs lease commencing from 2016,6,22-Dec,Resale
