source_url,source_slug,name,row_count,status,error
https://www.edgeprop.sg/landed-house/heritage-9,heritage-9,HERITAGE 9,10,ok,
https://www.edgeprop.sg/landed-house/high-park-residences,high-park-residences,HIGH PARK RESIDENCES,0,ok,
https://www.edgeprop.sg/landed-house/highgate,highgate,HIGHGATE,0,ok,
https://www.edgeprop.sg/landed-house/highgate-park,highgate-park,HIGHGATE PARK,0,ok,
https://www.edgeprop.sg/landed-house/highland-cottages,highland-cottages,HIGHLAND COTTAGE,10,ok,
https://www.edgeprop.sg/landed-house/highland-residences,highland-residences,HIGHLAND RESIDENCES,9,ok,
https://www.edgeprop.sg/landed-house/highland-row,highland-row,HIGHLAND ROW,10,ok,
https://www.edgeprop.sg/landed-house/hillcrest-park,hillcrest-park,HILLCREST PARK,210,ok,
https://www.edgeprop.sg/landed-house/hillcrest-villa,hillcrest-villa,HILLCREST VILLA,327,ok,
https://www.edgeprop.sg/landed-house/hillodge,hillodge,HILLODGE,3,ok,
https://www.edgeprop.sg/landed-house/hillsgrove,hillsgrove,HILLSGROVE,10,ok,
https://www.edgeprop.sg/landed-house/hillside-gardens,hillside-gardens,HILLSIDE GARDENS,0,ok,
https://www.edgeprop.sg/landed-house/hillsta,hillsta,HILLSTA,19,ok,
https://www.edgeprop.sg/landed-house/hillview-court,hillview-court,HILLVIEW COURT,5,ok,
https://www.edgeprop.sg/landed-house/hillview-estate,hillview-estate,HILLVIEW ESTATE,0,ok,
https://www.edgeprop.sg/landed-house/hillview-garden-estate,hillview-garden-estate,HILLVIEW GARDEN ESTATE,320,ok,
https://www.edgeprop.sg/landed-house/hillview-villas,hillview-villas,HILLVIEW VILLAS,90,ok,
https://www.edgeprop.sg/landed-house/hock-seng-park,hock-seng-park,HOCK SENG PARK,70,ok,
https://www.edgeprop.sg/landed-house/hock-swee-hill,hock-swee-hill,HOCK SWEE HILL,130,ok,
https://www.edgeprop.sg/landed-house/holland-gardens,holland-gardens,HOLLAND GARDENS,80,ok,
https://www.edgeprop.sg/landed-house/holland-green,holland-green,HOLLAND GREEN,100,ok,
https://www.edgeprop.sg/landed-house/holland-grove,holland-grove,HOLLAND GROVE,207,ok,
https://www.edgeprop.sg/landed-house/holland-grove-park,holland-grove-park,HOLLAND GROVE PARK,0,ok,
https://www.edgeprop.sg/landed-house/holland-vale,holland-vale,Holland Vale,0,ok,
https://www.edgeprop.sg/landed-house/holland-village,holland-village,HOLLAND VILLAGE,0,ok,
https://www.edgeprop.sg/landed-house/hollland-grove-park,hollland-grove-park,HOLLLAND GROVE PARK,2,ok,
https://www.edgeprop.sg/landed-house/homes-at-eastwood-place,homes-at-eastwood-place,HOMES AT EASTWOOD PLACE,10,ok,
https://www.edgeprop.sg/landed-house/hong-heng-terrace,hong-heng-terrace,HONG HENG TERRACE,30,ok,
https://www.edgeprop.sg/landed-house/hong-joo-park,hong-joo-park,HONG JOO PARK,0,ok,
https://www.edgeprop.sg/landed-house/hong-kong-park,hong-kong-park,HONG KONG PARK,174,ok,
https://www.edgeprop.sg/landed-house/hoover-park,hoover-park,HOOVER PARK,130,ok,
https://www.edgeprop.sg/landed-house/horizon-gardens,horizon-gardens,HORIZON GARDENS,0,ok,
https://www.edgeprop.sg/landed-house/horizon-green,horizon-green,HORIZON GREEN,0,ok,
https://www.edgeprop.sg/landed-house/how-sun-garden,how-sun-garden,HOW SUN GARDEN,2,ok,
https://www.edgeprop.sg/landed-house/how-sun-park,how-sun-park,HOW SUN PARK,4,ok,
https://www.edgeprop.sg/landed-house/hua-guan-gardens,hua-guan-gardens,HUA GUAN GARDENS,30,ok,
https://www.edgeprop.sg/landed-house/hua-mei-gardens,hua-mei-gardens,HUA MEI GARDENS,20,ok,
https://www.edgeprop.sg/landed-house/huit,huit,HUIT,10,ok,
https://www.edgeprop.sg/landed-house/icb-shopping-centre,icb-shopping-centre,ICB SHOPPING CENTRE,0,ok,
https://www.edgeprop.sg/landed-house/illoura,illoura,ILLOURA,40,ok,
https://www.edgeprop.sg/landed-house/infinium,infinium,INFINIUM,20,ok,
https://www.edgeprop.sg/landed-house/inggu-6,inggu-6,INGGU 6,9,ok,
https://www.edgeprop.sg/landed-house/island-country-villas,island-country-villas,ISLAND COUNTRY VILLAS,119,ok,
https://www.edgeprop.sg/landed-house/island-gardens,island-gardens,ISLAND GARDENS,30,ok,
https://www.edgeprop.sg/landed-house/island-park,island-park,ISLAND PARK,40,ok,
https://www.edgeprop.sg/landed-house/jade-vine-gardens,jade-vine-gardens,JADE VINE GARDENS,60,ok,
https://www.edgeprop.sg/landed-house/jalan-kayu-estate,jalan-kayu-estate,JALAN KAYU ESTATE,30,ok,
https://www.edgeprop.sg/landed-house/jansen-8,jansen-8,JANSEN 8,0,ok,
https://www.edgeprop.sg/landed-house/jansen-view,jansen-view,JANSEN VIEW,1,ok,
https://www.edgeprop.sg/landed-house/jazz-residences,jazz-residences,JAZZ RESIDENCES,9,ok,
https://www.edgeprop.sg/landed-house/jc-ville,jc-ville,JC VILLE,30,ok,
https://www.edgeprop.sg/landed-house/jervois-ville,jervois-ville,JERVOIS VILLE,0,ok,
https://www.edgeprop.sg/landed-house/jervoisville,jervoisville,JERVOISVILLE,0,ok,
https://www.edgeprop.sg/landed-house/jewel-chuan-hoe,jewel-chuan-hoe,JEWEL @ CHUAN HOE,20,ok,
https://www.edgeprop.sg/landed-house/ji-chang-villa,ji-chang-villa,JI CHANG VILLA,3,ok,
https://www.edgeprop.sg/landed-house/ji-liang-gardens,ji-liang-gardens,JI LIANG GARDENS,1,ok,
https://www.edgeprop.sg/landed-house/jin-ding-garden,jin-ding-garden,JIN DING GARDEN,10,ok,
https://www.edgeprop.sg/landed-house/juluca,juluca,JULUCA,0,ok,
https://www.edgeprop.sg/landed-house/jupiter-court,jupiter-court,JUPITER COURT,4,ok,
https://www.edgeprop.sg/landed-house/jurong-park,jurong-park,JURONG PARK,30,ok,
https://www.edgeprop.sg/landed-house/kaleido,kaleido,KALEIDO,20,ok,
https://www.edgeprop.sg/landed-house/kampong-glam-conservation-area,kampong-glam-conservation-area,KAMPONG GLAM CONSERVATION AREA,0,ok,
https://www.edgeprop.sg/landed-house/kasara,kasara,KASARA,20,ok,
https://www.edgeprop.sg/landed-house/kechubong-terrace,kechubong-terrace,KECHUBONG TERRACE,0,ok,
https://www.edgeprop.sg/landed-house/kelly-villas,kelly-villas,KELLY VILLAS,5,ok,
https://www.edgeprop.sg/landed-house/kelulut-hill,kelulut-hill,KELULUT HILL,118,ok,
https://www.edgeprop.sg/landed-house/kembangan-estate,kembangan-estate,KEMBANGAN ESTATE,90,ok,
https://www.edgeprop.sg/landed-house/kembangan-villas,kembangan-villas,KEMBANGAN VILLAS,19,ok,
https://www.edgeprop.sg/landed-house/kent-ridge-hill-residences,kent-ridge-hill-residences,KENT RIDGE HILL RESIDENCES,0,ok,
https://www.edgeprop.sg/landed-house/kew-cottages,kew-cottages,KEW COTTAGES,0,ok,
https://www.edgeprop.sg/landed-house/kew-gate,kew-gate,KEW GATE,90,ok,
https://www.edgeprop.sg/landed-house/kew-green,kew-green,KEW GREEN,0,ok,
https://www.edgeprop.sg/landed-house/kew-grove,kew-grove,KEW GROVE,0,ok,
https://www.edgeprop.sg/landed-house/kew-lodge,kew-lodge,KEW LODGE,8,ok,
https://www.edgeprop.sg/landed-house/kew-place,kew-place,KEW PLACE,10,ok,
https://www.edgeprop.sg/landed-house/kew-residencia,kew-residencia,KEW RESIDENCIA,0,ok,
https://www.edgeprop.sg/landed-house/kew-vale,kew-vale,KEW VALE,0,ok,
https://www.edgeprop.sg/landed-house/kiara-10,kiara-10,KIARA 10,8,ok,
https://www.edgeprop.sg/landed-house/kiara-ten,kiara-ten,KIARA TEN,10,ok,
https://www.edgeprop.sg/landed-house/kilburn-estate,kilburn-estate,KILBURN ESTATE,30,ok,
https://www.edgeprop.sg/landed-house/kim-lin-park,kim-lin-park,KIM LIN PARK,78,ok,
https://www.edgeprop.sg/landed-house/kimnan-park,kimnan-park,KIMNAN PARK,110,ok,
https://www.edgeprop.sg/landed-house/kimsia-park,kimsia-park,KIMSIA PARK,30,ok,
https://www.edgeprop.sg/landed-house/king-albert-park,king-albert-park,KING ALBERT PARK,10,ok,
https://www.edgeprop.sg/landed-house/kings-8,kings-8,KING'S 8,0,ok,
https://www.edgeprop.sg/landed-house/kings-garden,kings-garden,KING'S GARDEN,0,ok,
https://www.edgeprop.sg/landed-house/kings-lodge,kings-lodge,KING'S LODGE,4,ok,
https://www.edgeprop.sg/landed-house/kings-ville,kings-ville,KINGS VILLE,10,ok,
https://www.edgeprop.sg/landed-house/kingsford-terrace,kingsford-terrace,KINGSFORD TERRACE,10,ok,
https://www.edgeprop.sg/landed-house/kingsford-waterbay,kingsford-waterbay,KINGSFORD WATERBAY,5,ok,
https://www.edgeprop.sg/landed-house/kingsville,kingsville,KINGSVILLE,0,ok,
https://www.edgeprop.sg/landed-house/kismis-residences,kismis-residences,KISMIS RESIDENCES,0,ok,
https://www.edgeprop.sg/landed-house/kovan-garden,kovan-garden,KOVAN GARDEN(OLD),2,ok,
https://www.edgeprop.sg/landed-house/kovan-gardens,kovan-gardens,KOVAN GARDENS,3,ok,
https://www.edgeprop.sg/landed-house/kovan-regency,kovan-regency,KOVAN REGENCY,0,ok,
https://www.edgeprop.sg/landed-house/kreta-ayer-conservation-area,kreta-ayer-conservation-area,KRETA AYER CONSERVATION AREA,0,ok,
https://www.edgeprop.sg/landed-house/kuan-ming-gardens,kuan-ming-gardens,KUAN MING GARDENS,1,ok,
https://www.edgeprop.sg/landed-house/la-belle,la-belle,LA BELLE,36,ok,
https://www.edgeprop.sg/landed-house/la-quinta-park,la-quinta-park,LA QUINTA PARK,30,ok,
https://www.edgeprop.sg/landed-house/la-salle-villas,la-salle-villas,LA SALLE VILLAS,10,ok,
https://www.edgeprop.sg/landed-house/la-suisse,la-suisse,LA SUISSE,70,ok,
https://www.edgeprop.sg/landed-house/la-ville,la-ville,LA VILLE,0,ok,
https://www.edgeprop.sg/landed-house/ladyhill-park,ladyhill-park,LADYHILL PARK,10,ok,
https://www.edgeprop.sg/landed-house/lakeside-grove,lakeside-grove,LAKESIDE GROVE,294,ok,
https://www.edgeprop.sg/landed-house/lakeview-gardens,lakeview-gardens,LAKEVIEW GARDENS,2,ok,
https://www.edgeprop.sg/landed-house/landed-housing-development,landed-housing-development,LANDED HOUSING DEVELOPMENT,0,ok,
https://www.edgeprop.sg/landed-house/lange-28,lange-28,LANGE 28,0,ok,
https://www.edgeprop.sg/landed-house/lauw-sons-garden,lauw-sons-garden,LAUW & SONS GARDEN,90,ok,
https://www.edgeprop.sg/landed-house/le-reve,le-reve,LE REVE,0,ok,
https://www.edgeprop.sg/landed-house/le-royce-leith-park,le-royce-leith-park,LE ROYCE @ LEITH PARK,10,ok,
https://www.edgeprop.sg/landed-house/leedon-park-bungalows,leedon-park-bungalows,Leedon Park Bungalows,0,ok,
https://www.edgeprop.sg/landed-house/legend-jansen,legend-jansen,LEGEND @ JANSEN,20,ok,
https://www.edgeprop.sg/landed-house/leith-park,leith-park,LEITH PARK,10,ok,
https://www.edgeprop.sg/landed-house/lentor-view,lentor-view,LENTOR VIEW,100,ok,
https://www.edgeprop.sg/landed-house/lentor-villas,lentor-villas,LENTOR VILLAS,259,ok,
https://www.edgeprop.sg/landed-house/li-tong-gardens,li-tong-gardens,LI TONG GARDENS,0,ok,
https://www.edgeprop.sg/landed-house/lian-villas,lian-villas,Lian Villas,0,ok,
https://www.edgeprop.sg/landed-house/lilac-park,lilac-park,LILAC PARK,70,ok,
https://www.edgeprop.sg/landed-house/limau-grove,limau-grove,LIMAU GROVE,10,ok,
https://www.edgeprop.sg/landed-house/limau-villas,limau-villas,LIMAU VILLAS,109,ok,
https://www.edgeprop.sg/landed-house/link-residence-holland,link-residence-holland,LINK RESIDENCE @ HOLLAND,0,ok,
https://www.edgeprop.sg/landed-house/liria-terrace,liria-terrace,LIRIA TERRACE,0,ok,
https://www.edgeprop.sg/landed-house/llyn-gardens,llyn-gardens,LLYN GARDENS,40,ok,
https://www.edgeprop.sg/landed-house/long-hua-yuan,long-hua-yuan,LONG HUA YUAN,2,ok,
https://www.edgeprop.sg/landed-house/longbeach-townhouse,longbeach-townhouse,LONGBEACH TOWNHOUSE,5,ok,
https://www.edgeprop.sg/landed-house/lor-sarhad,lor-sarhad,LOR SARHAD,0,ok,
https://www.edgeprop.sg/landed-house/lornie-18,lornie-18,LORNIE 18,0,ok,
https://www.edgeprop.sg/landed-house/lornie-gardens,lornie-gardens,LORNIE GARDENS,0,ok,
https://www.edgeprop.sg/landed-house/lotus-at-barker,lotus-at-barker,LOTUS AT BARKER,0,ok,
https://www.edgeprop.sg/landed-house/lotus-at-joo-chiat,lotus-at-joo-chiat,LOTUS AT JOO CHIAT,0,ok,
https://www.edgeprop.sg/landed-house/lotus-ville,lotus-ville,LOTUS VILLE,10,ok,
https://www.edgeprop.sg/landed-house/lowland-terrace,lowland-terrace,LOWLAND TERRACE,10,ok,
https://www.edgeprop.sg/landed-house/lowland-view,lowland-view,LOWLAND VIEW,5,ok,
https://www.edgeprop.sg/landed-house/loyang-court,loyang-court,LOYANG COURT,19,ok,
https://www.edgeprop.sg/landed-house/loyang-green,loyang-green,LOYANG GREEN,7,ok,
https://www.edgeprop.sg/landed-house/loyang-grove,loyang-grove,LOYANG GROVE,7,ok,
https://www.edgeprop.sg/landed-house/loyang-lodge,loyang-lodge,LOYANG LODGE,10,ok,
https://www.edgeprop.sg/landed-house/loyang-terrace,loyang-terrace,LOYANG TERRACE,1,ok,
https://www.edgeprop.sg/landed-house/loyang-villas,loyang-villas,LOYANG VILLAS,130,ok,
https://www.edgeprop.sg/landed-house/loyang-ville,loyang-ville,LOYANG VILLE,10,ok,
https://www.edgeprop.sg/landed-house/lucky-hill,lucky-hill,LUCKY HILL,0,ok,
https://www.edgeprop.sg/landed-house/lucky-park,lucky-park,LUCKY PARK,0,ok,
https://www.edgeprop.sg/landed-house/lucky-villas,lucky-villas,LUCKY VILLAS,0,ok,
https://www.edgeprop.sg/landed-house/lushan-garden,lushan-garden,LUSHAN GARDEN,10,ok,
https://www.edgeprop.sg/landed-house/luxus-hills,luxus-hills,LUXUS HILLS,0,ok,
https://www.edgeprop.sg/landed-house/luxus-hills-ph-6,luxus-hills-ph-6,LUXUS HILLS (PH 6),0,ok,
https://www.edgeprop.sg/landed-house/luxus-hills-ph-7,luxus-hills-ph-7,LUXUS HILLS (PH 7),0,ok,
https://www.edgeprop.sg/landed-house/lyndhurst-grove,lyndhurst-grove,LYNDHURST GROVE,7,ok,
https://www.edgeprop.sg/landed-house/lynn-gardens,lynn-gardens,LYNN GARDENS,0,ok,
https://www.edgeprop.sg/landed-house/lynnsville-331,lynnsville-331,LYNNSVILLE 331,40,ok,
https://www.edgeprop.sg/landed-house/lynwood-eight,lynwood-eight,LYNWOOD EIGHT,20,ok,
https://www.edgeprop.sg/landed-house/machuan-terrace,machuan-terrace,MACHUAN TERRACE,0,ok,
https://www.edgeprop.sg/landed-house/macpherson-garden-estate,macpherson-garden-estate,MACPHERSON GARDEN ESTATE,489,ok,
https://www.edgeprop.sg/landed-house/macpherson-green,macpherson-green,MACPHERSON GREEN,0,ok,
https://www.edgeprop.sg/landed-house/malaysia-park,malaysia-park,MALAYSIA PARK,20,ok,
https://www.edgeprop.sg/landed-house/mandai-garden,mandai-garden,MANDAI GARDEN,50,ok,
https://www.edgeprop.sg/landed-house/mandarin-park,mandarin-park,MANDARIN PARK,100,ok,
https://www.edgeprop.sg/landed-house/manila-gardens,manila-gardens,MANILA GARDENS,20,ok,
https://www.edgeprop.sg/landed-house/margate-terrace,margate-terrace,MARGATE TERRACE,10,ok,
https://www.edgeprop.sg/landed-house/margoliouth-villas,margoliouth-villas,MARGOLIOUTH VILLAS,1,ok,
https://www.edgeprop.sg/landed-house/marine-blue,marine-blue,MARINE BLUE,0,ok,
https://www.edgeprop.sg/landed-house/marine-garden,marine-garden,MARINE GARDEN,30,ok,
https://www.edgeprop.sg/landed-house/marlene-ville,marlene-ville,MARLENE VILLE,40,ok,
https://www.edgeprop.sg/landed-house/martia-court,martia-court,MARTIA COURT,0,ok,
https://www.edgeprop.sg/landed-house/maryland-estate,maryland-estate,MARYLAND ESTATE,10,ok,
https://www.edgeprop.sg/landed-house/marymount-terrace,marymount-terrace,MARYMOUNT TERRACE,10,ok,
https://www.edgeprop.sg/landed-house/matlock-residences,matlock-residences,MATLOCK RESIDENCES,10,ok,
https://www.edgeprop.sg/landed-house/mayfair-park,mayfair-park,MAYFAIR PARK,0,ok,
https://www.edgeprop.sg/landed-house/mayflower-gardens,mayflower-gardens,MAYFLOWER GARDENS,120,ok,
https://www.edgeprop.sg/landed-house/mayflower-residences,mayflower-residences,MAYFLOWER RESIDENCES,3,ok,
https://www.edgeprop.sg/landed-house/mayflower-ville,mayflower-ville,MAYFLOWER VILLE,10,ok,
https://www.edgeprop.sg/landed-house/mayview-townhouses,mayview-townhouses,MAYVIEW TOWNHOUSES,10,ok,
https://www.edgeprop.sg/landed-house/mcmahon-park,mcmahon-park,MCMAHON PARK,80,ok,
https://www.edgeprop.sg/landed-house/medallion,medallion,MEDALLION,20,ok,
https://www.edgeprop.sg/landed-house/meihe-gardens,meihe-gardens,MEIHE GARDENS,1,ok,
https://www.edgeprop.sg/landed-house/melody-villas,melody-villas,MELODY VILLAS,10,ok,
https://www.edgeprop.sg/landed-house/melrose-bungalow,melrose-bungalow,MELROSE BUNGALOW,1,ok,
https://www.edgeprop.sg/landed-house/melrose-villas,melrose-villas,MELROSE VILLAS,0,ok,
https://www.edgeprop.sg/landed-house/mera-gardens,mera-gardens,MERA GARDENS,0,ok,
https://www.edgeprop.sg/landed-house/mera-terrace,mera-terrace,MERA TERRACE,127,ok,
https://www.edgeprop.sg/landed-house/meyer-park,meyer-park,MEYER PARK,0,ok,
https://www.edgeprop.sg/landed-house/michaels-residences,michaels-residences,MICHAELS' RESIDENCES,40,ok,
https://www.edgeprop.sg/landed-house/milford-villas,milford-villas,MILFORD VILLAS,30,ok,
https://www.edgeprop.sg/landed-house/mimosa-gardens,mimosa-gardens,MIMOSA GARDENS,29,ok,
https://www.edgeprop.sg/landed-house/mimosa-park,mimosa-park,MIMOSA PARK,30,ok,
https://www.edgeprop.sg/landed-house/mimosa-terrace,mimosa-terrace,MIMOSA TERRACE,179,ok,
https://www.edgeprop.sg/landed-house/mimosa-vale,mimosa-vale,MIMOSA VALE,30,ok,
https://www.edgeprop.sg/landed-house/mimosa-villas,mimosa-villas,MIMOSA VILLAS,30,ok,
https://www.edgeprop.sg/landed-house/ming-park,ming-park,MING PARK,20,ok,
https://www.edgeprop.sg/landed-house/ming-teck-park,ming-teck-park,MING TECK PARK,160,ok,
https://www.edgeprop.sg/landed-house/miramar-gardens,miramar-gardens,MIRAMAR GARDENS,0,ok,
https://www.edgeprop.sg/landed-house/mistral-park,mistral-park,MISTRAL PARK,0,ok,
https://www.edgeprop.sg/landed-house/monica-garden,monica-garden,MONICA GARDEN,4,ok,
https://www.edgeprop.sg/landed-house/mont-timah,mont-timah,MONT TIMAH,40,ok,
https://www.edgeprop.sg/landed-house/montclair-whitley,montclair-whitley,MONTCLAIR @ WHITLEY,10,ok,
https://www.edgeprop.sg/landed-house/montrose-terrace,montrose-terrace,MONTROSE TERRACE,0,ok,
https://www.edgeprop.sg/landed-house/mosella,mosella,MOSELLA,10,ok,
https://www.edgeprop.sg/landed-house/mount-echo-park,mount-echo-park,MOUNT ECHO PARK,0,ok,
https://www.edgeprop.sg/landed-house/mount-rosie-terrace,mount-rosie-terrace,MOUNT ROSIE TERRACE,4,ok,
https://www.edgeprop.sg/landed-house/mount-rosie-villas,mount-rosie-villas,MOUNT ROSIE VILLAS,0,ok,
https://www.edgeprop.sg/landed-house/mount-sinai,mount-sinai,MOUNT SINAI,110,ok,
https://www.edgeprop.sg/landed-house/mount-sinai-residences,mount-sinai-residences,MOUNT SINAI RESIDENCES,10,ok,
https://www.edgeprop.sg/landed-house/mountbatten-lights,mountbatten-lights,MOUNTBATTEN LIGHTS,1,ok,
https://www.edgeprop.sg/landed-house/mt-sinai-residences,mt-sinai-residences,MT SINAI RESIDENCES,0,ok,
https://www.edgeprop.sg/landed-house/mugliston-hill,mugliston-hill,MUGLISTON HILL,60,ok,
https://www.edgeprop.sg/landed-house/mugliston-park,mugliston-park,MUGLISTON PARK,1,ok,
https://www.edgeprop.sg/landed-house/mun-wah-garden,mun-wah-garden,MUN WAH GARDEN,20,ok,
https://www.edgeprop.sg/landed-house/namly-court,namly-court,NAMLY COURT,0,ok,
https://www.edgeprop.sg/landed-house/nanyang-park,nanyang-park,NANYANG PARK,0,ok,
https://www.edgeprop.sg/landed-house/new-gardens,new-gardens,NEW GARDENS,0,ok,
https://www.edgeprop.sg/landed-house/new-soo-chow-gardens,new-soo-chow-gardens,NEW SOO CHOW GARDENS,50,ok,
https://www.edgeprop.sg/landed-house/newest,newest,NEWEST,0,ok,
https://www.edgeprop.sg/landed-house/newton-edge,newton-edge,NEWTON EDGE,0,ok,
https://www.edgeprop.sg/landed-house/nim-collection,nim-collection,NIM COLLECTION,0,ok,
https://www.edgeprop.sg/landed-house/normanton-park,normanton-park,NORMANTON PARK,0,ok,
https://www.edgeprop.sg/landed-house/northill,northill,NORTHILL,0,ok,
https://www.edgeprop.sg/landed-house/northshore-bungalows,northshore-bungalows,NORTHSHORE BUNGALOWS,48,ok,
https://www.edgeprop.sg/landed-house/oak-villas,oak-villas,OAK VILLAS,9,ok,
https://www.edgeprop.sg/landed-house/oasis-mulberry,oasis-mulberry,OASIS @ MULBERRY,96,ok,
https://www.edgeprop.sg/landed-house/ocean-8,ocean-8,OCEAN 8,10,ok,
https://www.edgeprop.sg/landed-house/odean-seaside-park,odean-seaside-park,ODEAN SEASIDE PARK,0,ok,
https://www.edgeprop.sg/landed-house/odeon-seaside-park,odeon-seaside-park,ODEON SEASIDE PARK,20,ok,
https://www.edgeprop.sg/landed-house/oei-tiong-ham-park,oei-tiong-ham-park,OEI TIONG HAM PARK,0,ok,
https://www.edgeprop.sg/landed-house/one-chancery,one-chancery,ONE CHANCERY,0,ok,
https://www.edgeprop.sg/landed-house/one-chiltern,one-chiltern,ONE CHILTERN,10,ok,
https://www.edgeprop.sg/landed-house/one-lynwood,one-lynwood,ONE LYNWOOD,0,ok,
https://www.edgeprop.sg/landed-house/one-surin,one-surin,ONE SURIN,30,ok,
https://www.edgeprop.sg/landed-house/one-tree-hill-collection,one-tree-hill-collection,ONE TREE HILL COLLECTION,10,ok,
https://www.edgeprop.sg/landed-house/opera-estate,opera-estate,OPERA ESTATE,170,ok,
https://www.edgeprop.sg/landed-house/orchid-village,orchid-village,ORCHID VILLAGE,70,ok,
https://www.edgeprop.sg/landed-house/oxley-neo-residences,oxley-neo-residences,OXLEY NEO RESIDENCES,0,ok,
https://www.edgeprop.sg/landed-house/oxley-residence,oxley-residence,OXLEY RESIDENCE,0,ok,
https://www.edgeprop.sg/landed-house/palacio,palacio,PALACIO,30,ok,
https://www.edgeprop.sg/landed-house/palm-beach-garden,palm-beach-garden,PALM BEACH GARDEN,10,ok,
https://www.edgeprop.sg/landed-house/palm-galleria,palm-galleria,PALM GALLERIA,3,ok,
https://www.edgeprop.sg/landed-house/palm-grove-regency,palm-grove-regency,PALM GROVE REGENCY,39,ok,
https://www.edgeprop.sg/landed-house/palm-grove-terrace,palm-grove-terrace,PALM GROVE TERRACE,27,ok,
https://www.edgeprop.sg/landed-house/palm-tree-nines,palm-tree-nines,PALM TREE NINES,4,ok,
https://www.edgeprop.sg/landed-house/palm-view-row,palm-view-row,PALM VIEW ROW,4,ok,
https://www.edgeprop.sg/landed-house/palm-vista,palm-vista,PALM VISTA,0,ok,
https://www.edgeprop.sg/landed-house/palms-sixth-avenue,palms-sixth-avenue,PALMS @ SIXTH AVENUE,27,ok,
https://www.edgeprop.sg/landed-house/palmville-terrace,palmville-terrace,PALMVILLE TERRACE,3,ok,
https://www.edgeprop.sg/landed-house/paradise-island,paradise-island,PARADISE ISLAND,50,ok,
https://www.edgeprop.sg/landed-house/parc-clematis,parc-clematis,Parc Clematis,3,ok,
https://www.edgeprop.sg/landed-house/park-villas,park-villas,PARK VILLAS,0,ok,
https://www.edgeprop.sg/landed-house/parkleigh-court,parkleigh-court,PARKLEIGH COURT,0,ok,
https://www.edgeprop.sg/landed-house/parkwood-collection,parkwood-collection,PARKWOOD COLLECTION,50,ok,
https://www.edgeprop.sg/landed-house/parry-green,parry-green,PARRY GREEN,80,ok,
https://www.edgeprop.sg/landed-house/parry-park,parry-park,PARRY PARK,150,ok,
https://www.edgeprop.sg/landed-house/parryville,parryville,PARRYVILLE,39,ok,
https://www.edgeprop.sg/landed-house/pasir-panjang-gardens,pasir-panjang-gardens,PASIR PANJANG GARDENS,120,ok,
https://www.edgeprop.sg/landed-house/pasir-ris-beach-park,pasir-ris-beach-park,PASIR RIS BEACH PARK,348,ok,
https://www.edgeprop.sg/landed-house/pavilion-grove,pavilion-grove,PAVILION GROVE,52,ok,
https://www.edgeprop.sg/landed-house/pavilion-park,pavilion-park,PAVILION PARK,0,ok,
https://www.edgeprop.sg/landed-house/pavilion-park-phase-2,pavilion-park-phase-2,PAVILION PARK (PHASE 2),9,ok,
https://www.edgeprop.sg/landed-house/paya-lebar-gardens,paya-lebar-gardens,PAYA LEBAR GARDENS,110,ok,
https://www.edgeprop.sg/landed-house/peach-garden,peach-garden,PEACH GARDEN,10,ok,
https://www.edgeprop.sg/landed-house/peakview-estate,peakview-estate,PEAKVIEW ESTATE,160,ok,
https://www.edgeprop.sg/landed-house/peakville-estate,peakville-estate,PEAKVILLE ESTATE,2,ok,
https://www.edgeprop.sg/landed-house/peakville-park,peakville-park,PEAKVILLE PARK,40,ok,
https://www.edgeprop.sg/landed-house/pebble-breeze,pebble-breeze,PEBBLE BREEZE,0,ok,
https://www.edgeprop.sg/landed-house/peirce-vale,peirce-vale,PEIRCE VALE,0,ok,
https://www.edgeprop.sg/landed-house/peirce-villas,peirce-villas,PEIRCE VILLAS,30,ok,
https://www.edgeprop.sg/landed-house/peoples-garden,peoples-garden,PEOPLE'S GARDEN,130,ok,
https://www.edgeprop.sg/landed-house/petain-rdtyrwhitt-rd-con-area,petain-rdtyrwhitt-rd-con-area,PETAIN RD/TYRWHITT RD CON AREA,0,ok,
https://www.edgeprop.sg/landed-house/petain-rdtyrwhitt-rd-conservation-area,petain-rdtyrwhitt-rd-conservation-area,PETAIN RD/TYRWHITT RD CONSERVATION AREA,1,ok,
https://www.edgeprop.sg/landed-house/phillips-residence,phillips-residence,PHILLIPS RESIDENCE,10,ok,
https://www.edgeprop.sg/landed-house/phoenix-heights,phoenix-heights,PHOENIX HEIGHTS,60,ok,
https://www.edgeprop.sg/landed-house/picardy-gardens,picardy-gardens,PICARDY GARDENS,70,ok,
https://www.edgeprop.sg/landed-house/pine-villas,pine-villas,PINE VILLAS,10,ok,
https://www.edgeprop.sg/landed-house/pinewood-terrace,pinewood-terrace,PINEWOOD TERRACE,10,ok,
https://www.edgeprop.sg/landed-house/place-8,place-8,PLACE-8,10,ok,
https://www.edgeprop.sg/landed-house/platina-gardens,platina-gardens,PLATINA GARDENS,0,ok,
https://www.edgeprop.sg/landed-house/poets-villas,poets-villas,POETS VILLAS,0,ok,
https://www.edgeprop.sg/landed-house/poh-huat-garden,poh-huat-garden,POH HUAT GARDEN,0,ok,
https://www.edgeprop.sg/landed-house/poh-huat-gardens,poh-huat-gardens,POH HUAT GARDENS,49,ok,
https://www.edgeprop.sg/landed-house/pollen-collection,pollen-collection,POLLEN COLLECTION,120,ok,
