Project,planning_area,Postal District,Date of Sale,Address,Street,Bedrooms,Unit Price ($psf),Price ($),Type,Tenure,Sale Type,Area (sqft),Area (sqm),Type of Area,Purchaser Address,Source,source_quality,source_url,source_slug
PALM ISLES,PASIR RIS,17,26 Sep 2023,36 Flora Drive #03-XX,36 Flora Drive,4,768,2920000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,3800,353.032,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,5 Sep 2023,38 Flora Drive #06-XX,38 Flora Drive,2,1214,980000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,807,74.973,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,29 Aug 2023,40 Flora Drive #01-XX,40 Flora Drive,2,1182,1120000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,947,87.979,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,31 Jul 2023,40 Flora Drive #06-XX,40 Flora Drive,1,1316,680000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,517,48.031,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,28 Jul 2023,42 Flora Drive #04-XX,42 Flora Drive,1,1413,730000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,517,48.031,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,27 Jul 2023,32 Flora Drive #03-XX,32 Flora Drive,2,1161,912000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,786,73.022,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,19 Jul 2023,38 Flora Drive #01-XX,38 Flora Drive,1,1295,725000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,560,52.026,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,5 Jul 2023,32 Flora Drive #01-XX,32 Flora Drive,3,1193,1580000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,1324,123.004,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,3 May 2023,38 Flora Drive #05-XX,38 Flora Drive,1,1332,688000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,517,48.031,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,3 May 2023,40 Flora Drive #01-XX,40 Flora Drive,1,1268,710000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,560,52.026,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,28 Apr 2023,42 Flora Drive #06-XX,42 Flora Drive,2,1127,910000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,807,74.973,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,10 Apr 2023,38 Flora Drive #05-XX,38 Flora Drive,1,1335,690000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,517,48.031,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,10 Apr 2023,32 Flora Drive #06-XX,32 Flora Drive,3,1213,1200888,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,990,91.974,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,17 Feb 2023,42 Flora Drive #06-XX,42 Flora Drive,1,1264,653000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,517,48.031,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,17 Feb 2023,34 Flora Drive #01-XX,34 Flora Drive,3,1081,1280000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,1184,109.997,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,27 Jan 2023,42 Flora Drive #05-XX,42 Flora Drive,1,1248,645000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,517,48.031,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,10 Jan 2023,32 Flora Drive #05-XX,32 Flora Drive,2,1167,916888,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,786,73.022,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,29 Dec 2022,42 Flora Drive #04-XX,42 Flora Drive,1,1166,590000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,506,47.009,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,16 Nov 2022,42 FLORA DRIVE #05-XX,42 FLORA DRIVE,2,1140,920000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,807,74.973,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,25 Oct 2022,42 Flora Drive #06-XX,42 Flora Drive,1,1248,645000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,517,48.031,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,7 Oct 2022,34 Flora Drive #03-XX,34 Flora Drive,3,1054,1180000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,1119,103.959,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,29 Sep 2022,34 Flora Drive #07-XX,34 Flora Drive,4,1110,1469000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,1324,123.004,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,28 Sep 2022,34 Flora Drive #01-XX,34 Flora Drive,2,1090,915000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,840,78.039,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,19 Aug 2022,32 Flora Drive #05-XX,32 Flora Drive,3,1020,1010000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,990,91.974,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,18 Aug 2022,40 Flora Drive #03-XX,40 Flora Drive,1,1200,620000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,517,48.031,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,16 Aug 2022,34 Flora Drive #06-XX,34 Flora Drive,3,1129,1118000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,990,91.974,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,15 Aug 2022,42 Flora Drive #05-XX,42 Flora Drive,2,1065,860000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,807,74.973,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,8 Aug 2022,38 Flora Drive #01-XX,38 Flora Drive,1,1140,638000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,560,52.026,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,27 Jul 2022,42 Flora Drive #02-XX,42 Flora Drive,1,1216,615000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,506,47.009,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,26 Jul 2022,42 Flora Drive #01-XX,42 Flora Drive,1,1045,585000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,560,52.026,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,15 Jul 2022,32 Flora Drive #04-XX,32 Flora Drive,3,1121,1110000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,990,91.974,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,14 Jul 2022,34 Flora Drive #07-XX,34 Flora Drive,3,1086,1075000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,990,91.974,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,13 Jul 2022,38 Flora Drive #03-XX,38 Flora Drive,2,1053,850000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,807,74.973,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,8 Jul 2022,34 Flora Drive #05-XX,34 Flora Drive,4,1069,1415000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,1324,123.004,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,27 Jun 2022,32 Flora Drive #07-XX,32 Flora Drive,3,1106,1095000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,990,91.974,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,22 Jun 2022,40 Flora Drive #04-XX,40 Flora Drive,1,1190,615000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,517,48.031,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,17 Jun 2022,32 Flora Drive #04-XX,32 Flora Drive,3,1036,1160000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,1119,103.959,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,17 Jun 2022,34 Flora Drive #05-XX,34 Flora Drive,3,1010,1000000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,990,91.974,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,15 Jun 2022,40 Flora Drive #03-XX,40 Flora Drive,2,1050,848000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,807,74.973,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,13 Jun 2022,32 Flora Drive #06-XX,32 Flora Drive,3,1040,1030000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,990,91.974,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,1 Jun 2022,32 Flora Drive #05-XX,32 Flora Drive,3,1111,1100000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,990,91.974,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,23 May 2022,34 Flora Drive #07-XX,34 Flora Drive,2,980,770000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,786,73.022,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,17 May 2022,34 Flora Drive #06-XX,34 Flora Drive,3,1030,1020000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,990,91.974,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,13 May 2022,32 Flora Drive #03-XX,32 Flora Drive,3,1070,1060000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,990,91.974,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,27 Apr 2022,32 Flora Drive #01-XX,32 Flora Drive,3,1057,1400000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,1324,123.004,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,13 Apr 2022,32 Flora Drive #04-XX,32 Flora Drive,3,1060,1050000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,990,91.974,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,11 Apr 2022,42 Flora Drive #06-XX,42 Flora Drive,1,1200,620000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,517,48.031,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,11 Apr 2022,40 Flora Drive #03-XX,40 Flora Drive,2,1018,822000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,807,74.973,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,8 Apr 2022,34 Flora Drive #06-XX,34 Flora Drive,3,944,935000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,990,91.974,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,21 Mar 2022,32 Flora Drive #01-XX,32 Flora Drive,3,961,1138000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,1184,109.997,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,21 Mar 2022,34 Flora Drive #04-XX,34 Flora Drive,3,959,950000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,990,91.974,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,15 Mar 2022,34 Flora Drive #03-XX,34 Flora Drive,3,947,938000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,990,91.974,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,10 Mar 2022,38 Flora Drive #01-XX,38 Flora Drive,2,882,835000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,947,87.979,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,28 Feb 2022,32 Flora Drive #07-XX,32 Flora Drive,3,1060,1050000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,990,91.974,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,25 Feb 2022,38 Flora Drive #01-XX,38 Flora Drive,1,1122,628000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,560,52.026,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,24 Feb 2022,38 Flora Drive #03-XX,38 Flora Drive,1,1181,610000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,517,48.031,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,16 Feb 2022,32 Flora Drive #07-XX,32 Flora Drive,3,1000,990000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,990,91.974,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,14 Feb 2022,40 Flora Drive #04-XX,40 Flora Drive,2,997,805000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,807,74.973,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,9 Feb 2022,32 Flora Drive #02-XX,32 Flora Drive,3,1000,1120000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,1119,103.959,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,28 Jan 2022,34 Flora Drive #07-XX,34 Flora Drive,3,1035,1158888,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,1119,103.959,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,27 Jan 2022,38 Flora Drive #04-XX,38 Flora Drive,1,1181,610000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,517,48.031,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,5 Jan 2022,34 Flora Drive #04-XX,34 Flora Drive,2,1005,790000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,786,73.022,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,4 Jan 2022,34 Flora Drive #01-XX,34 Flora Drive,3,1027,1360000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,1324,123.004,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,22 Dec 2021,42 Flora Drive #05-XX,42 Flora Drive,2,951,768000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,807,74.973,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,21 Dec 2021,40 Flora Drive #01-XX,40 Flora Drive,1,1090,610000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,560,52.026,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,15 Dec 2021,38 Flora Drive #04-XX,38 Flora Drive,2,991,800000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,807,74.973,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,9 Dec 2021,32 Flora Drive #05-XX,32 Flora Drive,3,981,1098000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,1119,103.959,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,3 Dec 2021,42 Flora Drive #03-XX,42 Flora Drive,2,1001,808000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,807,74.973,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,3 Dec 2021,36 Flora Drive #03-XX,36 Flora Drive,4,776,2950000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,3800,353.032,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,1 Dec 2021,34 Flora Drive #06-XX,34 Flora Drive,3,988,978888,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,990,91.974,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,19 Nov 2021,38 Flora Drive #03-XX,38 Flora Drive,1,1181,610000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,517,48.031,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,19 Nov 2021,38 Flora Drive #02-XX,38 Flora Drive,1,1177,608000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,517,48.031,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,15 Nov 2021,42 Flora Drive #04-XX,42 Flora Drive,2,979,790000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,807,74.973,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,5 Nov 2021,42 Flora Drive #05-XX,42 Flora Drive,1,1094,565000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,517,48.031,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,2 Nov 2021,38 Flora Drive #01-XX,38 Flora Drive,2,892,845000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,947,87.979,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,13 Oct 2021,34 Flora Drive #03-XX,34 Flora Drive,3,980,970000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,990,91.974,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,13 Oct 2021,34 Flora Drive #07-XX,34 Flora Drive,3,939,930000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,990,91.974,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,12 Oct 2021,32 Flora Drive #02-XX,32 Flora Drive,4,995,1318000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,1324,123.004,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,11 Oct 2021,34 Flora Drive #02-XX,34 Flora Drive,2,967,760000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,786,73.022,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
PALM ISLES,PASIR RIS,17,6 Oct 2021,38 Flora Drive #03-XX,38 Flora Drive,1,1138,588000,Condominium,"99 Yrs From 14/09/2011, 99 Years Leasehold",Resale,517,48.031,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/palm-isles,palm-isles
