stop_code,lat,lon,route_count,stop_name
43439,1.35118,103.75623,3,Blk 242
43441,1.35173,103.75897,3,Opp Blk 258
43449,1.3515,103.75905,3,Blk 258
43452,1.34853,103.73858,1,Aft Bt Batok West Ave 3
43453,1.3479,103.7385,11,Bef PIE
43459,1.34809,103.73807,13,Aft PIE
43461,1.35505,103.74749,5,Aft Bt Batok West Ave 5
43469,1.35547,103.74731,4,Bef Bt Batok West Ave 5
43471,1.35797,103.74731,6,Blk 306
43479,1.35765,103.74724,4,Opp Blk 305
43481,1.35993,103.74638,6,Blk 315
43489,1.35979,103.74635,4,Opp Blk 315
43491,1.36395,103.74715,6,Blk 331
43499,1.3626,103.74687,4,Blk 419
43501,1.34376,103.75424,1,Opp Blk 291E
43509,1.34359,103.75436,2,Blk 291E
43511,1.34497,103.7485,4,Bt Batok Swim Cplx
43519,1.34527,103.74836,6,Opp Bt Batok Swim Cplx
43521,1.36756,103.75016,4,Bt Batok Driving Ctr
43529,1.3677,103.75024,4,Opp Bt Batok Driving Ctr
43531,1.35155,103.74378,6,Blk 140
43539,1.35142,103.74337,6,Opp Blk 140
43541,1.35288,103.755,2,Blk 510
43549,1.35278,103.7553,3,Regent Hts
43551,1.35979,103.74092,1,Opp Blk 435A
43559,1.35926,103.74139,1,Bef Blk 435A
43561,1.35745,103.75287,2,Opp Bt Gombak Stadium
43569,1.35741,103.75311,3,Bt Gombak Stadium
43571,1.35921,103.7515,3,Opp Bt Gombak Stn
43579,1.35912,103.75167,3,Bt Gombak Stn
43581,1.36252,103.75138,3,Blk 347
43589,1.36227,103.75153,2,Opp Blk 347
43591,1.34476,103.75212,3,Opp Bt View Sec Sch
43599,1.34513,103.7519,4,Bt View Sec Sch
43601,1.3566,103.74961,3,Opp Blk 532
43609,1.35666,103.75002,2,Blk 531
43611,1.34408,103.75829,6,Blk 290H
43619,1.34406,103.75861,7,Blk 289E
43621,1.34169,103.75908,5,Opp Parkview Apts
43629,1.34241,103.75916,6,St. Andrew's Mission Sch
43631,1.34786,103.76858,2,PPIS Bt Batok
43639,1.3481,103.76845,2,Opp PPIS Bt Batok
43641,1.3653,103.75026,6,Opp HomeTeamNS
43649,1.36546,103.7506,3,HomeTeamNS
43659,1.36377,103.74934,1,St. Anthony's Pr Sch
43669,1.36549,103.74615,1,Blk 406
43671,1.3646,103.74346,5,Opp Dunearn Sec Sch
43679,1.36507,103.74422,4,Blk 402
43681,1.36179,103.74358,1,Bt Batok Hme for the Aged
43691,1.3449,103.74606,5,Blk 190
43699,1.34475,103.74628,7,Blk 298
43701,1.34847,103.75202,3,Blk 225
43709,1.34869,103.75207,2,Blk 644
43719,1.36904,103.76123,1,MINDEF Pick-Up/Drop-Off
43721,1.37076,103.76265,1,MINDEF Pass Office
43731,1.3463,103.75422,1,Opp Blk 217
43739,1.34646,103.75455,2,Blk 217
43741,1.3465,103.75186,1,Bt View Sec Sch
43749,1.34661,103.75164,2,Opp Bt View Sec Sch
43751,1.35611,103.73656,12,Opp Blk 443D
43759,1.35597,103.7369,5,Blk 443D
43761,1.35079,103.73766,9,Opp Dulwich Coll
43769,1.35174,103.73768,9,Dulwich Coll/Blk 445
43771,1.36201,103.74136,5,Opp Blk 433B
43779,1.36151,103.7414,4,Blk 433C
43781,1.35911,103.73895,7,Opp Blk 437A
43789,1.35916,103.7395,6,Blk 436A
43799,1.36029,103.74322,1,Blk 432A
43801,1.35521,103.75173,2,Ren Ci @ Bt Batok St 52
43809,1.35437,103.75187,3,Blk 514
43811,1.35839,103.7649,3,Bef Summerhill
43819,1.35816,103.7651,1,Hillview Green
43821,1.35675,103.7676,3,Bef Hume Stn Exit 2
43829,1.35686,103.76737,1,Aft Hume Stn Exit 2
43831,1.36513,103.74789,6,Blk 334
43839,1.36527,103.74825,3,Opp Blk 336
43841,1.36195,103.74752,1,Blk 324
43891,1.3637,103.76923,1,Aft Dairy Farm Cres
43899,1.36354,103.769,1,Bef Dairy Farm Cres
43961,1.36484,103.77299,1,Aft Dairy Farm Hts
43969,1.36463,103.77259,1,Bef Dairy Farm Hts
43991,1.38621,103.7565,10,Opp Blk 635A
44009,1.38587,103.74579,20,Choa Chu Kang Int
44011,1.37449,103.76257,9,Opp The Linear
44019,1.37651,103.76253,9,The Linear
44021,1.37821,103.76172,9,Bt Panjang Stn Exit B
44029,1.37863,103.7622,13,Bt Panjang Stn Exit A/LRT
44031,1.37786,103.76232,3,Aft Bt Panjang Stn
44041,1.38095,103.76037,9,Junction 10
44049,1.38104,103.76086,9,Opp Junction 10
44051,1.38441,103.75802,10,Opp Blk 632 CP
44059,1.3845,103.75818,11,Blk 632 CP
44061,1.38792,103.75539,9,Bef Yew Tee Flyover
44069,1.38592,103.75718,11,Aft KJE Slip Rd
44071,1.37678,103.73622,4,Blk 464
44079,1.37658,103.73635,7,Opp Blk 464
44081,1.3768,103.74073,3,Blk 296A
44089,1.37648,103.74095,4,Opp Blk 296A
44091,1.37647,103.74422,7,Choa Chu Kang Mkt
44099,1.37632,103.74463,7,Opp Choa Chu Kang Mkt
44101,1.37716,103.74683,1,Aft Hong San Terr
44109,1.37718,103.74762,1,Opp Hong San Terr
44111,1.38094,103.74975,8,Opp Blk 203
44119,1.38048,103.74931,7,Blk 204
44121,1.3777,103.75094,6,Blk 113
44129,1.37742,103.75093,8,Sol Acres Condo
44131,1.3771,103.75532,12,Blk 26
44139,1.37681,103.75537,10,Opp Blk 26
44141,1.37836,103.75774,13,Phoenix Stn
44149,1.37798,103.75777,13,Opp Phoenix Stn
44151,1.37392,103.75223,7,Opp Bt Batok Fire Stn
44159,1.37401,103.75259,6,Bt Batok Fire Stn
44161,1.37071,103.74995,7,Aft Bt Batok West Ave 5
44169,1.37047,103.75017,6,Bef Bt Batok West Ave 5
44171,1.36801,103.74705,4,Bef Bt Batok West Ave 5
44179,1.36783,103.74736,3,Aft Bt Batok West Ave 5
44181,1.37445,103.74287,4,Blk 802B
44189,1.37432,103.74287,4,Blk 803
44191,1.37879,103.76703,1,Opp Blk 171
44199,1.37888,103.76672,1,Blk 171
44201,1.37732,103.76727,6,Aft Petir Stn
44209,1.3772,103.76698,6,Opp Petir Stn
44211,1.3761,103.76922,6,Blk 127
44219,1.37578,103.76935,6,Bet Blks 139/140
44221,1.3763,103.77099,9,Opp Pending Stn
44229,1.37656,103.77146,11,Bef Pending Stn
44231,1.37917,103.76933,6,Zhenghua Pr Sch
44239,1.37846,103.76983,4,Opp Zhenghua Pr Sch
44241,1.38117,103.76586,7,Opp Lompang Rd
44249,1.3805,103.76649,5,Blk 174
44251,1.3803,103.76232,14,Bt Panjang Stn/Blk 604
44259,1.3803,103.76297,18,Blk 183
44261,1.37608,103.77428,10,Blk 270
44269,1.37578,103.77423,9,Blk 223
44271,1.37867,103.75615,7,Bet Blks 13/14
44279,1.37911,103.75635,6,Blk 157
44281,1.38105,103.75423,7,Blk 8
44289,1.3814,103.7538,6,Blk 6
44291,1.38152,103.7514,9,Opp CCK Polyclinic
44299,1.38177,103.75131,8,CCK Polyclinic
44301,1.37747,103.77388,2,Opp Blk 271
44311,1.3793,103.77435,2,Opp Blk 253
44321,1.37987,103.77232,5,Opp Bangkit Stn
44329,1.38022,103.77258,6,Bangkit Stn
44331,1.38022,103.77085,4,Blk 239
44339,1.38085,103.77115,5,Blk 442D
44341,1.38117,103.76918,4,Blk 401A CP
44349,1.38133,103.76933,5,Bet Blks 443A/443B
44351,1.36823,103.77559,4,Aft Chestnut Ave
44359,1.36773,103.77531,3,Bef Chestnut Ave
44361,1.36638,103.77555,4,Opp Dairy Farm Mall
44369,1.36578,103.77538,3,Dairy Farm Mall
44371,1.37402,103.77264,4,Blk 219
44379,1.37355,103.77294,3,Opp Blk 219
44381,1.37242,103.77441,4,Blk 202
44389,1.37154,103.77462,3,Opp Blk 201
44391,1.38289,103.74831,6,Aft Blk 202
44399,1.38306,103.74851,7,Opp Blk 210
44411,1.37853,103.75323,2,Blk 108
44421,1.37821,103.75508,2,Blk 25
44439,1.37984,103.7543,2,Blk 9
44441,1.37924,103.74754,7,Blk 239
44449,1.37889,103.74763,6,Palm Gdns
44451,1.38077,103.74424,8,Bef South View Stn
44459,1.38029,103.74455,8,Opp South View Stn
44461,1.38257,103.743,14,Blk 352
44469,1.38244,103.74275,10,Blk 414
44471,1.38047,103.74802,2,Blk 234
44479,1.38048,103.74828,2,Blk 206
44481,1.38184,103.74496,2,Blk 223
44489,1.38183,103.74531,2,Blk 220
44491,1.38353,103.74185,4,Bet Blks 416/417
44499,1.38321,103.74097,3,Blk 429A CP
44501,1.38087,103.7388,4,Blk 426
44509,1.38081,103.73845,3,Blk 442
44511,1.37948,103.74056,5,Blk 289
44519,1.38002,103.741,1,Blk 408
44521,1.38085,103.74261,5,Blk 280
44529,1.38073,103.74205,1,Blk 410
44531,1.38425,103.74454,9,Opp Choa Chu Kang Stn
44539,1.38463,103.74502,11,Lot 1/Choa Chu Kang Stn
44541,1.38764,103.74594,5,Northvale Condo
44549,1.38749,103.74619,4,Opp Northvale Condo
44551,1.37602,103.73843,5,Opp Blk 486
44559,1.37621,103.73789,2,Blk 483
44561,1.37799,103.7412,1,Opp Blk 295
44569,1.37812,103.74122,2,Blk 295
44571,1.37836,103.74317,1,Blk 297D
44579,1.37851,103.74345,2,Aft Blk 272
44581,1.37532,103.74031,5,Blk 489A
44589,1.37513,103.74018,2,Opp Blk 489A
44591,1.37543,103.74197,5,Blk 490B
44599,1.37551,103.74219,3,Bet Blks 801B/801C
44601,1.38213,103.76845,1,Blk 413
44609,1.38201,103.76817,1,Blk 408
44611,1.38712,103.76758,4,Blk 516
44619,1.38695,103.76764,3,Blk 506
44621,1.37923,103.7371,4,Opp Concord Pr Sch
44629,1.37851,103.73645,3,Blk 457
44631,1.37962,103.76391,2,Opp Bt Panjang Plaza
44639,1.38007,103.76396,5,Bt Panjang Plaza
44641,1.38178,103.76286,7,Blk 602
44649,1.38207,103.76296,7,Blk 541A CP
44651,1.38533,103.7629,1,Blk 617
44659,1.38497,103.76292,1,Blk 537A CP
44661,1.38448,103.765,5,Blk 532
44669,1.38429,103.7649,4,Opp Blk 532
44671,1.38378,103.76603,1,Bet Blks 502/503
44679,1.38353,103.766,1,Opp Blk 502
44689,1.37811,103.7385,9,Sunshine Pl
44691,1.38826,103.77146,5,Blk 485
44699,1.38805,103.77154,4,Blk 457
44701,1.38927,103.7688,5,Blk 548B
44709,1.38854,103.76843,4,Blk 547C
44721,1.38679,103.76492,4,Opp Jelapang Stn
44731,1.37888,103.76433,5,Opp Blk 180
44739,1.37877,103.7646,5,Blk 180
44771,1.38459,103.7708,4,Fajar Stn
44779,1.38422,103.77021,3,Opp Fajar Stn
44791,1.38372,103.76069,6,West View Pr Sch
44799,1.38339,103.76096,6,Blk 610
44801,1.38504,103.75908,5,Opp Blk 628
44809,1.385,103.75978,4,Blk 628
44811,1.38715,103.76021,4,Senja FC
44819,1.38719,103.75984,4,Opp West Spring Sec Sch
44821,1.38638,103.76338,1,Blk 651
44829,1.38671,103.76306,4,Opp Blk 650
44831,1.38789,103.76579,1,Blk 519
44839,1.38855,103.7662,1,West Spring Pr Sch
44859,1.37764,103.76322,1,Opp Bt Panjang Stn
44861,1.38669,103.75877,5,Blk 636A
44869,1.38659,103.75886,4,Bef Blk 629A CP
44871,1.37415,103.7468,3,Blk 810 CP
44879,1.37432,103.74701,4,Opp Blk 810 CP
44881,1.37573,103.74842,2,Blk 816B
44889,1.3756,103.7484,3,Opp Blk 816A
44891,1.37409,103.7493,3,APSN
44899,1.37432,103.7495,4,Opp APSN
44909,1.37999,103.76226,3,Blk 184
44911,1.38485,103.77286,1,Blk 450
44919,1.38549,103.77279,1,Opp Blk 451
44921,1.38227,103.77284,1,Opp Greenridge Sec Sch
44929,1.3827,103.77309,1,Greenridge Sec Sch
44931,1.3877,103.76336,4,Blk 643 CP
44941,1.3882,103.74428,1,Opp Blk 502
44949,1.38843,103.7429,2,Aft Blk 503
44951,1.38831,103.76139,1,Blk 638A
44959,1.38861,103.76243,1,Blk 643A
44969,1.38215,103.75449,1,Aft Teck Whye Walk
44989,1.39082,103.75607,2,Gali Batu Ter
44999,1.39124,103.75451,9,Bef Yew Tee Flyover
45009,1.37813,103.76329,16,Bt Panjang Int
45011,1.39022,103.75456,9,Aft Yew Tee Flyover
45019,1.3883,103.75554,9,Aft Yew Tee Flyover
45021,1.39386,103.75384,9,Heavy Veh Pk
45029,1.39304,103.75415,9,Opp Heavy Veh Pk
45031,1.39623,103.75422,8,Yew Tee Ind Est
45039,1.39586,103.75428,8,Opp Yew Tee Ind Est
45041,1.40063,103.75556,7,Thong Huat Bros Pte Ltd
45049,1.39774,103.75499,8,Opp Yew Tee Ind Est Blk 1
45051,1.40339,103.75601,7,Da Di Glass
45059,1.40341,103.75621,7,Opp Da Di Glass
45061,1.40718,103.75606,7,Opp Mandai Est
45069,1.40694,103.75627,7,Aft Mandai Est
45071,1.40955,103.75568,7,Bef Mandai Rd
45079,1.40959,103.75588,7,Aft Mandai Rd
45091,1.41422,103.75523,6,Opp Jln Bumbong
45099,1.41342,103.75591,6,Aft Jln Bumbong
45101,1.41863,103.75457,6,Aft LP 234
45109,1.41786,103.75478,6,Bef Jln Bumbong
45111,1.4217,103.75566,6,Opp Kranji War Memorial
45119,1.42181,103.75598,6,Kranji War Memorial
45121,1.42403,103.75863,8,Opp KF1 Karting Circuit
45129,1.42383,103.75863,9,KF1 Karting Circuit
45131,1.42514,103.76104,9,Opp Kranji Stn
45139,1.42526,103.76178,11,Kranji Stn
45141,1.42484,103.75684,3,Aft W'lands Rd
45149,1.42515,103.75695,2,Bef W'lands Rd
45151,1.40087,103.75429,1,Opp Multistates Trading
45159,1.40081,103.7541,1,Multistates Trading
45161,1.40274,103.75467,1,Eurokars Ctr
45169,1.40316,103.7546,1,Opp Eurokars Ctr
45171,1.40601,103.75536,1,Sri Arasakesari Sivan Tp
45179,1.40606,103.7552,1,Sri Arasakesari Sivan Tp
45181,1.41163,103.76127,1,Bef Mandai Quarry Rd
45189,1.41134,103.76099,1,Aft Mandai Quarry Rd
45191,1.41065,103.76348,1,Opp Home Team Tactical Ctr
45199,1.41035,103.76322,1,Home Team Tactical Ctr
45201,1.41047,103.76582,1,Opp Mandai Hill Camp
45209,1.41,103.76653,1,Aft Mandai Hill Camp
45211,1.41032,103.76979,1,Bef BKE
45221,1.41185,103.75786,1,Aft W'lands Rd
45229,1.41158,103.75795,1,Bef W'lands Rd
45231,1.38458,103.74231,1,Blk 432
45239,1.38511,103.74243,1,Bet Blks 306/307
45241,1.38849,103.7405,1,Opp Blk 511A
45249,1.38857,103.74086,1,Blk 511A
45251,1.39133,103.74007,1,Opp Kranji Sec Sch
45259,1.3917,103.74054,1,Blk 523
45261,1.39432,103.74356,2,Blk 551
45269,1.39436,103.74373,2,Blk 544
45271,1.3957,103.74526,2,Blk 560
45279,1.39566,103.74541,2,Blk 563
45291,1.39092,103.74508,3,Opp Blk 704
45299,1.39144,103.74517,3,Blk 702
45301,1.39185,103.74664,3,Blk 708
45309,1.392,103.74665,3,Blk 754
45311,1.39313,103.74209,1,Blk 547
45319,1.39293,103.74211,1,Blk 530
45321,1.39735,103.74767,6,Yew Tee Stn
45329,1.39746,103.74787,4,Opp Yew Tee Stn
45339,1.39898,103.74604,2,Blk 625
45349,1.39731,103.74555,2,Opp Blk 604A
45351,1.39635,103.74948,2,Blk 634
45359,1.39619,103.74945,2,Blk 790
45361,1.3924,103.75002,3,Opp Blk 765
45369,1.39259,103.75003,3,Blk 765
45371,1.39534,103.75194,2,Opp Yew Mei Green Condo
45379,1.39469,103.75187,2,Yew Mei Green Condo
45389,1.40064,103.74738,4,Blk 619
45399,1.39984,103.74991,4,Regent Gr Condo
45401,1.4028,103.74594,4,Blk 681
45411,1.40351,103.74767,4,Opp Blk 670
45421,1.40275,103.75051,4,Blk 689A
45439,1.40127,103.75116,4,Blk 691A
45441,1.43189,103.74745,1,Opp Eng Hua Furniture Mfg Pte Ltd
45449,1.43188,103.74761,1,Eng Hua Furniture Mfg Pte Ltd
45451,1.37792,103.73971,4,Blk 293
45461,1.39268,103.74331,1,Blk 540
45469,1.39231,103.74449,1,Blk 537
45489,1.39379,103.752,1,Bef Choa Chu Kang Lk
45491,1.39414,103.75296,1,Bef Choa Chu Kang Nth 5
45581,1.43098,103.78006,1,Blk 325
45589,1.4308,103.78033,1,Opp Blk 325
45591,1.42922,103.77489,1,Fuchun CC
45599,1.42915,103.77453,1,Opp Fuchun CC
46008,1.43685,103.78574,9,Woodlands Int
46009,1.43695,103.78594,38,Woodlands Int
46011,1.43852,103.77429,3,Blk 188A
46019,1.43867,103.77413,3,Aft W'lands Ctr Rd
46021,1.4292,103.76175,2,Bef W'lands Ind Pk D St 2
46029,1.42861,103.76227,5,Aft W'lands Ind Pk D St 2
46031,1.43356,103.76192,2,Kranji Lodge 1
46039,1.43309,103.762,5,Opp Kranji Lodge 1
46041,1.43664,103.76406,2,Opp GLOBALFOUNDRIES
46049,1.43709,103.76476,5,GLOBALFOUNDRIES
46051,1.43897,103.76641,2,Bef BKE
46059,1.43875,103.76656,5,GLOBALFOUNDRIES/Aft BKE
46069,1.44289,103.76934,11,W'lands Train Checkpt
46071,1.43865,103.7768,3,Blk 137
46079,1.43887,103.77692,3,Opp Blk 137
46088,1.44181,103.77109,10,Blk 25
46091,1.43961,103.77011,3,Bef BKE
46101,1.44461,103.76775,4,W'lands Checkpt
46109,1.44694,103.76925,4,W'lands Checkpt
46111,1.44132,103.77372,5,Blk 23
46119,1.44102,103.77252,4,Marsiling CC
46121,1.44388,103.77644,3,Opp Marsiling Lane Mkt/FC
46129,1.44379,103.77675,1,Marsiling Lane Mkt/FC
46131,1.44627,103.77704,3,Aft Marsiling Lane
46139,1.44618,103.77726,1,Aft Riverside Rd
46141,1.44365,103.7733,3,Blk 32
46149,1.44362,103.7738,2,Blk 203
46151,1.44583,103.77347,3,Blk 212
46159,1.44566,103.77344,2,Blk 206
46161,1.44536,103.77556,3,GES S'pore
46169,1.44535,103.77527,2,Opp GES
46171,1.44413,103.778,3,Opp Blk 19
46179,1.44401,103.77787,3,Blk 18
46181,1.44016,103.77887,5,Opp Blk 12
46189,1.44008,103.77854,4,Blk 12
46191,1.43978,103.78054,5,Opp Blk 120
46199,1.43955,103.78066,6,Blk 120
46201,1.44071,103.7768,1,Blk 10
46209,1.44025,103.77728,2,Blk 2
46211,1.46492,103.76548,4,Johor Bahru Checkpt
46219,1.46543,103.76827,4,Johor Bahru Checkpt
46221,1.43091,103.7876,3,Opp Casablanca
46229,1.43013,103.78707,2,Casablanca
46239,1.4939,103.74403,1,Larkin Ter
46241,1.44212,103.77894,3,Opp Blk 15
46249,1.44211,103.77875,3,Blk 15
46251,1.44092,103.78909,1,Riverside Sec Sch
46261,1.44256,103.78694,3,Blk 808
46269,1.44217,103.78588,6,Republic Poly
46271,1.4404,103.78589,5,Opp Blk 802
46279,1.44022,103.7869,4,Blk 803
46281,1.43879,103.79003,8,Blk 825
46289,1.43872,103.79091,7,Blk 891C CP
46291,1.4364,103.78248,8,Blk 106
46299,1.43693,103.78275,6,Opp Blk 106
46301,1.44274,103.7828,2,Progen Bldg
46309,1.44317,103.78255,2,Opp Progen Bldg
46311,1.44234,103.78051,2,Blk 18
46319,1.44229,103.7803,2,Opp Blk 18
46321,1.43458,103.78656,2,W'lands Civic Ctr
46329,1.43445,103.78738,2,Opp W'lands Civic Ctr
46331,1.43315,103.78816,7,Blk 511
46339,1.43353,103.78798,6,Bef W'lands Stn Exit 7
46341,1.43172,103.7863,3,Rosewood
46349,1.4319,103.78622,3,Aft Blk 353
46351,1.43085,103.78374,3,Woodhaven
46359,1.43083,103.78299,3,Aft Blk 336
46361,1.42747,103.77379,3,Blk 425
46369,1.4276,103.77316,3,Blk 413
46371,1.42917,103.77253,3,Blk 406
46379,1.42912,103.77294,3,Blk 409
46381,1.42907,103.76676,6,Opp W'lands Ind Pk D St 1
46389,1.4293,103.76661,7,Aft W'lands Ind Pk D St 1
46391,1.43922,103.79299,7,Blk 853
46399,1.43896,103.79424,6,Aft 888 Plaza
46401,1.44089,103.79546,4,Blk 864
46409,1.44063,103.79571,4,Blk 701A CP
46411,1.44271,103.79442,5,Blk 869
46419,1.44356,103.7941,5,Evergreen Pr Sch
46421,1.44087,103.79354,1,Evergreen Sec Sch
46429,1.44071,103.79315,1,Blk 856
46431,1.44398,103.79226,3,Blk 840
46439,1.44414,103.79265,4,Blk 880
46441,1.44219,103.78974,3,Blk 816
46449,1.44236,103.79004,4,Blk 875
46451,1.44454,103.78921,3,Opp Blk 872
46459,1.44419,103.78941,1,Blk 872
46461,1.4466,103.7936,5,Opp Blk 757A CP
46469,1.44669,103.79492,2,Blk 759
46471,1.44797,103.79759,6,Opp Blk 773
46479,1.44797,103.79841,3,Blk 774
46481,1.44964,103.80111,6,Aft W'lands Ind Pk E6
46489,1.44952,103.80161,3,Aft Gambas Ave
46491,1.43189,103.77201,12,Blk 402
46499,1.43229,103.7722,12,Opp Blk 402
46501,1.43797,103.77119,6,Opp Marsiling Pk
46509,1.43804,103.77096,10,Marsiling Pk
46511,1.43438,103.77256,7,Marsiling Pr Sch
46519,1.43555,103.77214,9,Opp Blk 144
46521,1.43238,103.77429,15,Marsiling Stn
46529,1.43208,103.7746,17,Opp Marsiling Stn
46531,1.4324,103.77751,14,Blk 173
46539,1.4321,103.77822,17,Blk 320
46541,1.43328,103.78084,14,Marsiling Mall
46549,1.4332,103.78126,17,Blk 347
46551,1.43518,103.78174,2,Blk 101
46559,1.43524,103.7815,4,Opp Blk 101
46561,1.43472,103.77724,2,Blk 183C
46569,1.43478,103.77749,4,Blk 178
46571,1.43475,103.77585,2,Blk 182
46579,1.43489,103.77552,5,Blk 154
46581,1.43644,103.7738,2,Blk 189B
46589,1.43632,103.77411,5,Blk 146
46591,1.43069,103.77323,4,Blk 303
46611,1.42923,103.77761,4,W'lands Ring Sec Sch
46619,1.42907,103.77775,4,Opp W'lands Ring Sec Sch
46621,1.42956,103.78065,4,Blk 335
46629,1.42946,103.78082,4,The Woodgrove
46631,1.43689,103.78915,9,W'lands Stn Exit 5
46639,1.43702,103.78885,8,W'lands Stn Exit 4
46641,1.43538,103.79003,4,Blk 894C
46649,1.43514,103.79042,4,Blk 515
46651,1.43298,103.79455,2,Blk 550
46659,1.43269,103.79414,2,Opp Blk 550
46661,1.43759,103.79229,2,Opp Blk 896B
46669,1.43741,103.79182,2,W'lands Pr Sch
46671,1.43689,103.79462,2,Bef 888 Plaza
46679,1.43678,103.79485,2,Opp 888 Plaza
46681,1.43573,103.79578,2,Blk 899A
46689,1.43587,103.79601,2,Blk 609
46691,1.43823,103.79588,2,Opp 888 Plaza
46699,1.4377,103.79566,2,888 Plaza
46709,1.44145,103.77555,2,Aft Blk 1
46711,1.4547,103.80085,3,Bef W'lands Ind Pk E3
46719,1.45491,103.80106,1,Aft W'lands Ind Pk E3
46721,1.45249,103.80179,3,Bef W'lands Ind Pk E7
46729,1.45216,103.80223,1,Aft W'lands Ind Pk E7
46731,1.44852,103.8043,2,Yew Huat Scaffolding Work
46739,1.44847,103.804,1,Blk 782
46741,1.44633,103.80719,2,Seagate
46749,1.44599,103.80719,1,Opp Seagate
46759,1.43928,103.80123,3,Blk 676A
46761,1.43964,103.7974,6,Blk 706
46769,1.43935,103.79736,5,Blk 666
46771,1.44089,103.80019,6,Opp Admiralty Stn
46779,1.44071,103.80071,8,Admiralty Stn
46781,1.44268,103.80124,2,Bef Admiralty Pr Sch
46789,1.44351,103.80106,2,Opp Admiralty Pr Sch
46791,1.44569,103.79963,2,Blk 722
46799,1.44587,103.79971,2,Blk 786A CP
46801,1.44651,103.79757,1,Aft W'lands Mart
46809,1.4465,103.79809,1,Opp W'lands Mart
46811,1.44379,103.79932,1,Blk 726
46821,1.44216,103.79756,1,Blk 713
46831,1.44365,103.79563,1,Blk 747A CP
46841,1.44499,103.7969,1,Opp Blk 739A CP
46851,1.43613,103.79761,2,Blk 664
46859,1.4362,103.7974,2,Blk 608A
46861,1.43516,103.79998,2,Opp Blk 624B
46869,1.43508,103.80055,2,Blk 628A
46871,1.43679,103.80177,2,Blk 644
46879,1.43707,103.80216,2,Blk 637
46881,1.44983,103.80523,1,Old Chang Kee Bldg
46891,1.44824,103.80704,1,Jordon Food Ind
46901,1.44798,103.80951,1,Blk 15
46911,1.45069,103.81027,1,Opp Blk 20
46921,1.45332,103.81089,1,Opp Blk 22
46931,1.45305,103.8079,1,Opp W'lands Spectrum 1
46941,1.45167,103.80548,1,Opp Nylect Engrg
46951,1.43144,103.79133,1,Blk 536A
46961,1.43049,103.79286,1,Blk 547
46969,1.43059,103.7927,2,Blk 532
46971,1.43188,103.79034,3,Woodgrove Pr Sch
46979,1.43131,103.79065,3,Opp Blk 507
46981,1.42742,103.79362,5,W'lands Sth Stn Exit 2
46989,1.42802,103.79221,4,W'lands Sth Stn Exit 1
46991,1.42764,103.79587,3,Blk 589
46999,1.42743,103.796,2,Opp Blk 589
47009,1.43755,103.78628,9,Woodlands Temp Int
47011,1.45077,103.77863,3,Bef W'lands Waterfront Pk
47019,1.45075,103.77893,1,Aft W'lands Waterfront Pk
47021,1.45113,103.78327,3,Khalsa Cres Drug Rehab Ctr
47029,1.45097,103.78252,1,Opp Khalsa Cres Drug Rehab Ctr
47031,1.45176,103.78814,3,Bef Keramat Rd
47039,1.45157,103.78905,1,Aft View Rd
47041,1.45257,103.79164,3,Opp W'lands Auto Hub
47049,1.45247,103.79258,1,W'lands Auto Hub
47051,1.4545,103.7956,3,Aft W'lands Ind Pk E4
47059,1.45396,103.79547,1,Bef W'lands Ind Pk E4
47061,1.45605,103.79808,3,Aft Attap Valley Rd
47069,1.45594,103.79877,1,Nth Tech
47071,1.45761,103.80215,5,Bef British American Tobacco
47079,1.45786,103.803,2,Opp British American Tobacco
47081,1.46202,103.80383,2,Aft Senoko Cres
47089,1.46228,103.80388,1,Aft Senoko Dr
47091,1.4646,103.80603,3,Bef Senoko Cres
47099,1.46401,103.8053,2,Masterdon
47101,1.46654,103.80907,3,Bef Senoko Ave
47109,1.46608,103.80862,2,MaxSteel Enterprise
47111,1.46619,103.811,3,Bef Senoko Way
47119,1.46646,103.81068,2,Aft Senoko Way
47121,1.46371,103.80278,1,Opp Lian Aik Siong Machinery
47129,1.46369,103.80298,1,Lian Aik Siong Machinery
47131,1.46664,103.80222,1,Fuji Oil S'pore
47141,1.46757,103.80368,1,Bef SC Auto
47151,1.46627,103.80397,1,Aft Scania S'pore
